replication,branch,r_used,split,sse,den,ARI,d_hat,pr_d_hat_eq_K_true,n_origins,MSPE
6,robustness_K_equals_d_hat,1,tune,53527.947372802126,24900,0.012101608337230979,5.0,0.0,249,2.1497167619599247
6,robustness_K_equals_d_hat,2,eval,51897.27773849505,25000,0.0011227785998090755,5.0,0.0,250,2.075891109539802
6,robustness_K_equals_d_hat,2,tune,51584.983444598045,24900,-0.0013880496274641199,5.0,0.0,249,2.0716860821123713
6,robustness_K_equals_d_hat,3,eval,50006.574249251156,25000,0.04547811325093635,4.0,1.0,250,2.0002629699700463
6,robustness_K_equals_d_hat,3,tune,49666.35949037592,24900,0.059523966786045365,4.0,1.0,249,1.9946329112600771
6,robustness_K_equals_d_hat,4,eval,48377.12066202398,25000,0.21332583967264532,3.0,0.0,250,1.9350848264809593
6,robustness_K_equals_d_hat,4,tune,47970.09567806164,24900,0.206067279959858,3.0,0.0,249,1.926509866588821
6,robustness_K_equals_d_hat,5,eval,48268.51257765938,25000,0.27806783250817557,2.0,0.0,250,1.9307405031063751
6,robustness_K_equals_d_hat,5,tune,47480.14816050213,24900,0.5011173535794041,2.6224899598393576,0.0,249,1.906833259457917
6,robustness_K_equals_d_hat,6,eval,48493.549621133745,25000,0.2043645273779107,1.856,0.0,250,1.9397419848453499
6,robustness_K_equals_d_hat,6,tune,47994.24458487685,24900,0.2776432291100053,2.0481927710843375,0.0,249,1.9274797022038894
6,robustness_K_equals_d_hat,7,eval,47892.77521545365,25000,-0.00014834347846915042,2.568,0.0,250,1.915711008618146
6,robustness_K_equals_d_hat,7,tune,47349.16048432407,24900,-0.00015896537046868953,2.923694779116466,0.024096385542168676,249,1.901572710213818
6,robustness_K_equals_d_hat,8,eval,47975.79518604228,25000,-0.0013770778379107505,2.532,0.0,250,1.9190318074416914
6,robustness_K_equals_d_hat,8,tune,47597.8283961439,24900,-0.004268517941873642,2.9156626506024095,0.0,249,1.9115593733391125
6,robustness_K_equals_d_hat,9,eval,48029.508169425484,25000,-0.004569198841976338,2.596,0.028,250,1.9211803267770193
6,robustness_K_equals_d_hat,9,tune,47658.48319420691,24900,-0.002611527639841756,2.5943775100401605,0.0,249,1.9139953090042934
7,primary_fixed_K,1,eval,53014.27503725587,25000,-0.01362825039595817,5.0,0.0,250,2.120571001490235
7,primary_fixed_K,1,tune,50981.59567719829,24900,-0.015836926745372088,5.0,0.0,249,2.04745364165455
7,primary_fixed_K,2,eval,50017.50270346453,25000,0.015533719541725034,4.736,0.264,250,2.0007001081385813
7,primary_fixed_K,2,tune,49228.31570049532,24900,0.029949345237270896,5.0,0.0,249,1.977040791184551
7,primary_fixed_K,3,eval,48981.438720539845,25000,0.04696373022777247,4.0,1.0,250,1.9592575488215938
7,primary_fixed_K,3,tune,47822.91376173387,24900,0.009726503605328984,4.0,1.0,249,1.9205989462543724
7,primary_fixed_K,4,eval,47452.186550087856,25000,0.14527616358873713,3.0,0.0,250,1.8980874620035142
7,primary_fixed_K,4,tune,46542.430088315836,24900,0.1890398410625142,3.0,0.0,249,1.86917389912915
7,primary_fixed_K,5,eval,46808.34603460502,25000,0.7056977035041817,2.0,0.0,250,1.8723338413842008
7,primary_fixed_K,5,tune,46103.85112008716,24900,0.6750212609608088,2.004016064257028,0.0,249,1.8515602859472755
7,primary_fixed_K,6,eval,47114.326656187775,25000,0.3571715725408544,1.792,0.0,250,1.884573066247511
7,primary_fixed_K,6,tune,46344.822178852286,24900,0.37659825166088784,2.0120481927710845,0.0,249,1.8612378385081239
7,primary_fixed_K,7,eval,47046.44650654429,25000,0.005965252076758592,2.48,0.0,250,1.8818578602617717
7,primary_fixed_K,7,tune,46284.842137372434,24900,0.0029022824907364952,2.602409638554217,0.0,249,1.858829001500901
7,primary_fixed_K,8,eval,47053.96587308044,25000,0.0035904310486003293,2.424,0.012,250,1.8821586349232176
7,primary_fixed_K,8,tune,46352.118004844706,24900,0.009796684699712215,2.674698795180723,0.0,249,1.8615308435680604
7,primary_fixed_K,9,eval,46872.49289750819,25000,0.02640924236997395,2.936,0.044,250,1.8748997159003278
7,primary_fixed_K,9,tune,46405.31333073995,24900,0.018049245962003503,2.5301204819277108,0.0,249,1.863667202037749
7,robustness_K_equals_d_hat,1,eval,53522.54354105034,25000,-0.017429142268198618,5.0,0.0,250,2.1409017416420135
7,robustness_K_equals_d_hat,1,tune,51190.11609298074,24900,-0.020998242785121395,5.0,0.0,249,2.055827955541395
7,robustness_K_equals_d_hat,2,eval,50103.74579234741,25000,0.009855475884927113,4.736,0.264,250,2.0041498316938964
7,robustness_K_equals_d_hat,2,tune,49148.618956360784,24900,0.010150727826747637,5.0,0.0,249,1.9738401187293488
7,robustness_K_equals_d_hat,3,eval,48981.438720539845,25000,0.04696373022777247,4.0,1.0,250,1.9592575488215938
7,robustness_K_equals_d_hat,3,tune,47822.91376173387,24900,0.009726503605328984,4.0,1.0,249,1.9205989462543724
7,robustness_K_equals_d_hat,4,eval,47531.84750320007,25000,0.09647211293566191,3.0,0.0,250,1.9012739001280028
7,robustness_K_equals_d_hat,4,tune,46847.053786331344,24900,-0.004841971656247093,3.0,0.0,249,1.8814077825835882
7,robustness_K_equals_d_hat,5,eval,47420.62239716488,25000,0.3160992582739431,2.0,0.0,250,1.8968248958865952
7,robustness_K_equals_d_hat,5,tune,46732.46686092259,24900,0.32751491681215833,2.004016064257028,0.0,249,1.8768058980290196
7,robustness_K_equals_d_hat,6,eval,47953.51684866268,25000,0.25098532603592044,1.792,0.0,250,1.9181406739465072
7,robustness_K_equals_d_hat,6,tune,46937.15097507631,24900,0.3145333072925402,2.0120481927710845,0.0,249,1.8850261435773616
7,robustness_K_equals_d_hat,7,eval,47515.90005251518,25000,0.0027110471621080256,2.48,0.0,250,1.9006360021006072
7,robustness_K_equals_d_hat,7,tune,46620.744284834545,24900,0.004017131754078172,2.602409638554217,0.0,249,1.8723190475837166
7,robustness_K_equals_d_hat,8,eval,47552.37213277931,25000,0.004004405684493349,2.424,0.012,250,1.9020948853111723
7,robustness_K_equals_d_hat,8,tune,46644.19715416223,24900,0.009510735858174153,2.674698795180723,0.0,249,1.8732609298860334
7,robustness_K_equals_d_hat,9,eval,47193.813877681714,25000,0.02320803074674988,2.936,0.044,250,1.8877525551072685
7,robustness_K_equals_d_hat,9,tune,46772.720403661406,24900,0.01614220768600576,2.5301204819277108,0.0,249,1.8784225061711408
8,primary_fixed_K,1,eval,52932.35332645102,25000,0.01687694883668892,4.756,0.244,250,2.117294133058041
8,primary_fixed_K,1,tune,52832.451322270215,24900,0.012192825840878878,5.0,0.0,249,2.1217851936654704
8,primary_fixed_K,2,eval,50696.72567703143,25000,0.0024313183696489265,5.0,0.0,250,2.027869027081257
8,primary_fixed_K,2,tune,50820.262591475956,24900,0.0010831700384004324,5.0,0.0,249,2.0409744012640947
8,primary_fixed_K,3,eval,49214.44986103082,25000,0.018954090944007317,4.0,1.0,250,1.968577994441233
8,primary_fixed_K,3,tune,49397.66721809204,24900,0.0361526150318362,4.0,1.0,249,1.9838420569514876
8,primary_fixed_K,4,eval,47743.17589458354,25000,0.06501190818634692,3.0,0.0,250,1.9097270357833416
8,primary_fixed_K,4,tune,47809.15736100607,24900,0.09356086717590939,3.0,0.0,249,1.9200464803616897
8,primary_fixed_K,5,eval,47247.50332902129,25000,0.5908983129041064,2.0,0.0,250,1.8899001331608516
8,primary_fixed_K,5,tune,46764.13138178989,24900,0.6241174628662616,2.0,0.0,249,1.8780775655337305
8,primary_fixed_K,6,eval,47525.52675577483,25000,0.29134103277781154,2.156,0.0,250,1.9010210702309933
8,primary_fixed_K,6,tune,47734.00102098402,24900,0.28739922796199724,1.6867469879518073,0.0,249,1.9170281534531735
8,primary_fixed_K,7,eval,47242.832820322685,25000,0.020684532439390235,2.708,0.0,250,1.8897133128129073
8,primary_fixed_K,7,tune,47017.66240179885,24900,0.013111172573248663,2.140562248995984,0.0,249,1.8882595342087891
8,primary_fixed_K,8,eval,47297.703918745894,25000,0.01078457972157544,2.804,0.068,250,1.8919081567498357
8,primary_fixed_K,8,tune,47095.6992247477,24900,0.018008615995194825,2.0843373493975905,0.004016064257028112,249,1.8913935431625584
8,primary_fixed_K,9,eval,47355.45898884008,25000,0.01738663710169979,2.98,0.052,250,1.8942183595536033
8,primary_fixed_K,9,tune,47147.749131931356,24900,0.01123506497836301,2.180722891566265,0.008032128514056224,249,1.8934839008807773
8,robustness_K_equals_d_hat,1,eval,53242.72049479241,25000,0.01201801896391487,4.756,0.244,250,2.1297088197916962
8,robustness_K_equals_d_hat,1,tune,52853.836052351304,24900,0.01017119961205658,5.0,0.0,249,2.122644018166719
8,robustness_K_equals_d_hat,2,eval,50792.6207897838,25000,0.008915282286616803,5.0,0.0,250,2.031704831591352
8,robustness_K_equals_d_hat,2,tune,51059.67701280704,24900,0.0007808048557252884,5.0,0.0,249,2.050589438265343
8,robustness_K_equals_d_hat,3,eval,49214.44986103082,25000,0.018954090944007317,4.0,1.0,250,1.968577994441233
8,robustness_K_equals_d_hat,3,tune,49397.66721809204,24900,0.0361526150318362,4.0,1.0,249,1.9838420569514876
8,robustness_K_equals_d_hat,4,eval,48129.393232467104,25000,0.05496734096028503,3.0,0.0,250,1.9251757292986842
8,robustness_K_equals_d_hat,4,tune,47931.26381063722,24900,0.02036549743212161,3.0,0.0,249,1.9249503538408521
8,robustness_K_equals_d_hat,5,eval,47942.820215894004,25000,0.3077213313228842,2.0,0.0,250,1.9177128086357602
8,robustness_K_equals_d_hat,5,tune,47526.17236802034,24900,0.32194223611345274,2.0,0.0,249,1.9086816212056363
8,robustness_K_equals_d_hat,6,eval,47866.10107549233,25000,0.2731650152428196,2.156,0.0,250,1.9146440430196934
8,robustness_K_equals_d_hat,6,tune,48564.900360323365,24900,0.1813283920803213,1.6867469879518073,0.0,249,1.9503976048322638
8,robustness_K_equals_d_hat,7,eval,47506.57073058642,25000,0.01828629862142246,2.708,0.0,250,1.9002628292234567
8,robustness_K_equals_d_hat,7,tune,47465.7213773679,24900,0.005531254538590898,2.140562248995984,0.0,249,1.9062538705770242
8,robustness_K_equals_d_hat,8,eval,47618.67888507827,25000,0.011625372067778651,2.804,0.068,250,1.9047471554031308
8,robustness_K_equals_d_hat,8,tune,47687.86988524365,24900,0.007276517622200866,2.0843373493975905,0.004016064257028112,249,1.9151754973993433
8,robustness_K_equals_d_hat,9,eval,47486.376398803375,25000,0.015340518891092827,2.98,0.052,250,1.899455055952135
8,robustness_K_equals_d_hat,9,tune,47578.538261194255,24900,0.0076832752622005875,2.180722891566265,0.008032128514056224,249,1.9107846691242674
9,primary_fixed_K,1,eval,52914.3341067243,25000,0.01932201850072118,6.0,0.0,250,2.116573364268972
9,primary_fixed_K,1,tune,52325.532612402516,24900,0.02141416717801076,6.0,0.0,249,2.101427012546286
9,primary_fixed_K,2,eval,50961.86798215252,25000,0.018093888720962313,5.0,0.0,250,2.038474719286101
9,primary_fixed_K,2,tune,50730.3877190979,24900,0.03594790208381669,5.0,0.0,249,2.0373649686384696
9,primary_fixed_K,3,eval,49324.65100691706,25000,0.032580010216116825,4.0,1.0,250,1.9729860402766826
9,primary_fixed_K,3,tune,49500.71887129711,24900,0.09811988042526225,4.0,1.0,249,1.987980677562133
9,primary_fixed_K,4,eval,47666.696545708684,25000,0.24105452130352,3.0,0.0,250,1.9066678618283475
9,primary_fixed_K,4,tune,47611.240730264835,24900,0.1696749532093646,3.0,0.0,249,1.9120980212957766
9,primary_fixed_K,5,eval,47254.306961423004,25000,0.690811567701312,2.0,0.0,250,1.8901722784569202
9,primary_fixed_K,5,tune,46835.512937846186,24900,0.7056498580837196,2.0843373493975905,0.0,249,1.8809442946926178
9,primary_fixed_K,6,eval,48010.080702082494,25000,0.3476081943770491,1.992,0.0,250,1.9204032280832997
9,primary_fixed_K,6,tune,47384.89279348256,24900,0.3795802203148868,2.5461847389558234,0.0,249,1.903007742710143
9,primary_fixed_K,7,eval,47273.17363610504,25000,0.032216610629734174,2.588,0.0,250,1.8909269454442017
9,primary_fixed_K,7,tune,46849.49488678814,24900,0.03520941323861986,2.6666666666666665,0.0,249,1.8815058187465117
9,primary_fixed_K,8,eval,47419.95965012007,25000,0.006387150857238752,2.592,0.0,250,1.896798386004803
9,primary_fixed_K,8,tune,46961.579191533376,24900,0.027374612976345178,2.497991967871486,0.0,249,1.8860071964471234
9,primary_fixed_K,9,eval,47502.536362941784,25000,0.009654037570328532,2.408,0.004,250,1.9001014545176713
9,primary_fixed_K,9,tune,46892.92060122095,24900,0.01583473840755276,3.397590361445783,0.40963855421686746,249,1.8832498233422068
9,robustness_K_equals_d_hat,1,eval,53680.022987115175,25000,0.007250322396736578,6.0,0.0,250,2.147200919484607
9,robustness_K_equals_d_hat,1,tune,52955.84590882453,24900,0.011589733579215406,6.0,0.0,249,2.126740799551186
9,robustness_K_equals_d_hat,2,eval,51141.32038865068,25000,0.009165343431856966,5.0,0.0,250,2.045652815546027
9,robustness_K_equals_d_hat,2,tune,50833.03233865659,24900,0.0026056887566557226,5.0,0.0,249,2.041487242516329
9,robustness_K_equals_d_hat,3,eval,49324.65100691706,25000,0.032580010216116825,4.0,1.0,250,1.9729860402766826
9,robustness_K_equals_d_hat,3,tune,49500.71887129711,24900,0.09811988042526225,4.0,1.0,249,1.987980677562133
9,robustness_K_equals_d_hat,4,eval,47975.49003770112,25000,0.08520879475075967,3.0,0.0,250,1.919019601508045
9,robustness_K_equals_d_hat,4,tune,47506.92397287447,24900,0.1590856967109511,3.0,0.0,249,1.9079085932881314
9,robustness_K_equals_d_hat,5,eval,48062.994449862344,25000,0.3265306122448979,2.0,0.0,250,1.9225197779944938
9,robustness_K_equals_d_hat,5,tune,47454.728701578795,24900,0.35351859913292083,2.0843373493975905,0.0,249,1.9058123976537669
9,robustness_K_equals_d_hat,6,eval,48459.50880617073,25000,0.32686770233152684,1.992,0.0,250,1.938380352246829
9,robustness_K_equals_d_hat,6,tune,47787.86723204137,24900,0.31413885149179127,2.5461847389558234,0.0,249,1.919191455102063
9,robustness_K_equals_d_hat,7,eval,47814.2356249659,25000,0.020365751814410214,2.588,0.0,250,1.912569424998636
9,robustness_K_equals_d_hat,7,tune,47047.79248022505,24900,0.036020115376303646,2.6666666666666665,0.0,249,1.8894695775190782
9,robustness_K_equals_d_hat,8,eval,47840.235047347065,25000,0.002230751870123448,2.592,0.0,250,1.9136094018938825
9,robustness_K_equals_d_hat,8,tune,47422.06818680734,24900,0.023963365827203757,2.497991967871486,0.0,249,1.904500730393869
9,robustness_K_equals_d_hat,9,eval,47906.15176327986,25000,0.0019733377415929055,2.408,0.004,250,1.9162460705311943
9,robustness_K_equals_d_hat,9,tune,46986.235511182174,24900,0.016645993283288966,3.397590361445783,0.40963855421686746,249,1.8869974100876374
10,primary_fixed_K,1,eval,55072.20157824521,25000,-0.00043004382026394473,5.812,0.0,250,2.2028880631298082
10,primary_fixed_K,1,tune,50597.94491711255,24900,0.0041762521116357094,5.903614457831325,0.0,249,2.03204598060693
10,primary_fixed_K,2,eval,53184.1488291042,25000,0.005536867353684196,5.0,0.0,250,2.1273659531641678
10,primary_fixed_K,2,tune,48529.06353135014,24900,0.007087491065854709,5.0,0.0,249,1.9489583747530177
10,primary_fixed_K,3,eval,51326.578271752864,25000,0.03455804097556238,4.0,1.0,250,2.0530631308701146
10,primary_fixed_K,3,tune,46841.909517404725,24900,0.10189053732448232,4.0,1.0,249,1.8812011854379407
10,primary_fixed_K,4,eval,48879.65303254535,25000,0.2873727106038941,3.0,0.0,250,1.955186121301814
10,primary_fixed_K,4,tune,44922.71837869112,24900,0.34211083913279783,3.0,0.0,249,1.8041252360920128
10,primary_fixed_K,5,eval,48497.39306748957,25000,0.6331519604359981,2.0,0.0,250,1.9398957226995828
10,primary_fixed_K,5,tune,44438.38094351075,24900,0.6055423907085705,2.0,0.0,249,1.7846739334743271
10,primary_fixed_K,6,eval,49245.94114447848,25000,0.2515509003828343,1.0,0.0,250,1.9698376457791391
10,primary_fixed_K,6,tune,45343.11448934491,24900,0.21125203611874982,1.0,0.0,249,1.821008614029916
10,primary_fixed_K,7,eval,48459.51447260786,25000,0.023829128841968784,1.764,0.0,250,1.9383805789043143
10,primary_fixed_K,7,tune,44612.51507862104,24900,0.02470117796740341,1.8393574297188755,0.0,249,1.7916672722337768
10,primary_fixed_K,8,eval,48422.020844007515,25000,0.044963005122416126,2.24,0.0,250,1.9368808337603005
10,primary_fixed_K,8,tune,44527.993505584906,24900,0.015436946493792276,2.180722891566265,0.0,249,1.7882728315495946
10,primary_fixed_K,9,eval,48551.79638667818,25000,0.036862455266959235,2.252,0.0,250,1.9420718554671272
10,primary_fixed_K,9,tune,44574.673063395814,24900,0.020608157856751696,2.040160642570281,0.0,249,1.7901475125861772
10,robustness_K_equals_d_hat,1,eval,55484.20937515273,25000,-0.004922822621566796,5.812,0.0,250,2.219368375006109
10,robustness_K_equals_d_hat,1,tune,50853.16004504747,24900,0.01024219843356648,5.903614457831325,0.0,249,2.042295584138453
10,robustness_K_equals_d_hat,2,eval,53514.72488281,25000,-0.0018971159728661863,5.0,0.0,250,2.1405889953123998
10,robustness_K_equals_d_hat,2,tune,48572.38401087916,24900,0.0014342162952284637,5.0,0.0,249,1.950698153047356
10,robustness_K_equals_d_hat,3,eval,51326.578271752864,25000,0.03455804097556238,4.0,1.0,250,2.0530631308701146
10,robustness_K_equals_d_hat,3,tune,46841.909517404725,24900,0.10189053732448232,4.0,1.0,249,1.8812011854379407
10,robustness_K_equals_d_hat,4,eval,48861.30047878295,25000,0.3336396309830746,3.0,0.0,250,1.954452019151318
10,robustness_K_equals_d_hat,4,tune,44857.148216174384,24900,0.2793135291299219,3.0,0.0,249,1.801491896231903
10,robustness_K_equals_d_hat,5,eval,49178.936017015796,25000,0.287840076564211,2.0,0.0,250,1.9671574406806318
10,robustness_K_equals_d_hat,5,tune,45049.2653653714,24900,0.3188528452378229,2.0,0.0,249,1.8092074443924258
10,robustness_K_equals_d_hat,6,eval,50512.159278655,25000,0.0,1.0,0.0,250,2.0204863711462
10,robustness_K_equals_d_hat,6,tune,46821.99618279497,24900,0.0,1.0,0.0,249,1.8804014531242959
10,robustness_K_equals_d_hat,7,eval,49011.23251811184,25000,0.01795304602103035,1.764,0.0,250,1.9604493007244737
10,robustness_K_equals_d_hat,7,tune,45275.05902557744,24900,0.013264324913882356,1.8393574297188755,0.0,249,1.8182754628745958
10,robustness_K_equals_d_hat,8,eval,48809.48892914225,25000,0.03921100250109373,2.24,0.0,250,1.9523795571656901
10,robustness_K_equals_d_hat,8,tune,45220.95895381376,24900,0.012584596032838805,2.180722891566265,0.0,249,1.8161027692294682
10,robustness_K_equals_d_hat,9,eval,48795.12024478293,25000,0.027440031991468893,2.252,0.0,250,1.951804809791317
10,robustness_K_equals_d_hat,9,tune,45177.726705796085,24900,0.014444233552570412,2.040160642570281,0.0,249,1.8143665343693207
11,primary_fixed_K,1,eval,54480.58636366269,25000,0.02721048969491787,5.52,0.0,250,2.1792234545465075
11,primary_fixed_K,1,tune,53506.60916802393,24900,0.046400187498339115,5.682730923694779,0.0,249,2.148859805944736
11,primary_fixed_K,2,eval,52721.300945092014,25000,0.03247858067925084,5.0,0.0,250,2.1088520378036804
11,primary_fixed_K,2,tune,51896.906400779844,24900,0.00917815322319154,5.0,0.0,249,2.084213108465054
11,primary_fixed_K,3,eval,50838.27930950755,25000,0.17876351394019518,4.0,1.0,250,2.033531172380302
11,primary_fixed_K,3,tune,49852.68530359189,24900,0.11537171423315701,4.0,1.0,249,2.0021158756462607
11,primary_fixed_K,4,eval,48679.85467335399,25000,0.24130754505669516,3.0,0.0,250,1.9471941869341596
11,primary_fixed_K,4,tune,47545.611891676825,24900,0.243548456072752,3.0,0.0,249,1.9094623249669407
11,primary_fixed_K,5,eval,48421.59374536907,25000,0.6629666244276567,2.024,0.0,250,1.936863749814763
11,primary_fixed_K,5,tune,47091.37919836468,24900,0.6457948169208467,2.076305220883534,0.0,249,1.8912200481270955
11,primary_fixed_K,6,eval,49635.88642394335,25000,0.2964616159539975,2.564,0.0,250,1.9854354569577342
11,primary_fixed_K,6,tune,48138.11352090157,24900,0.31542841557432627,2.0,0.0,249,1.933257571120545
11,primary_fixed_K,7,eval,48650.688543795346,25000,0.018431678056084647,2.52,0.0,250,1.9460275417518138
11,primary_fixed_K,7,tune,47177.39704287466,24900,0.03396613502116611,1.8353413654618473,0.0,249,1.894674580035127
11,primary_fixed_K,8,eval,48563.266395061015,25000,0.0033527074904856056,2.38,0.0,250,1.9425306558024407
11,primary_fixed_K,8,tune,47260.24620390527,24900,0.002524646856311369,2.1004016064257027,0.0,249,1.898001855578525
11,primary_fixed_K,9,eval,48594.7279254036,25000,0.01042574752275844,3.104,0.12,250,1.9437891170161439
11,primary_fixed_K,9,tune,47205.386260771214,24900,0.007163876270664043,2.1646586345381524,0.0,249,1.8957986450108921
11,robustness_K_equals_d_hat,1,eval,54723.52051667606,25000,0.02748208181513368,5.52,0.0,250,2.1889408206670424
11,robustness_K_equals_d_hat,1,tune,54076.996006230416,24900,0.03692056218834979,5.682730923694779,0.0,249,2.17176690788074
11,robustness_K_equals_d_hat,2,eval,53034.95712773681,25000,0.011107469447470068,5.0,0.0,250,2.121398285109472
11,robustness_K_equals_d_hat,2,tune,52237.803069698544,24900,0.0016446078375903363,5.0,0.0,249,2.097903737738897
11,robustness_K_equals_d_hat,3,eval,50838.27930950755,25000,0.17876351394019518,4.0,1.0,250,2.033531172380302
11,robustness_K_equals_d_hat,3,tune,49852.68530359189,24900,0.11537171423315701,4.0,1.0,249,2.0021158756462607
11,robustness_K_equals_d_hat,4,eval,48807.14240307587,25000,0.12155736634446596,3.0,0.0,250,1.9522856961230348
11,robustness_K_equals_d_hat,4,tune,47610.94314383503,24900,0.17971202040597367,3.0,0.0,249,1.9120860700335354
11,robustness_K_equals_d_hat,5,eval,49026.53736414619,25000,0.33225694621353674,2.024,0.0,250,1.9610614945658478
11,robustness_K_equals_d_hat,5,tune,47705.48258776297,24900,0.35123938506223434,2.076305220883534,0.0,249,1.9158828348499184
11,robustness_K_equals_d_hat,6,eval,49849.49606971673,25000,0.30605389784590187,2.564,0.0,250,1.9939798427886692
11,robustness_K_equals_d_hat,6,tune,48466.378906180376,24900,0.3648012614874427,2.0,0.0,249,1.9464409199269228
11,robustness_K_equals_d_hat,7,eval,49056.00750535109,25000,0.01114933168326584,2.52,0.0,250,1.9622403002140436
11,robustness_K_equals_d_hat,7,tune,47781.098686007106,24900,0.02637036206512268,1.8353413654618473,0.0,249,1.9189196259440604
11,robustness_K_equals_d_hat,8,eval,49050.70063322717,25000,0.004003496989188828,2.38,0.0,250,1.9620280253290867
11,robustness_K_equals_d_hat,8,tune,47794.338285895195,24900,0.007215241955167328,2.1004016064257027,0.0,249,1.9194513367829396
11,robustness_K_equals_d_hat,9,eval,48885.11227665006,25000,0.009875078709843976,3.104,0.12,250,1.9554044910660024
11,robustness_K_equals_d_hat,9,tune,47635.14636048349,24900,0.008508071685799022,2.1646586345381524,0.0,249,1.9130580867664053
12,primary_fixed_K,1,eval,52549.384233942656,25000,0.02185947492207036,6.0,0.0,250,2.101975369357706
12,primary_fixed_K,1,tune,52802.221834781114,24900,0.013328257961287315,6.0,0.0,249,2.120571158023338
12,primary_fixed_K,2,eval,49646.82604947666,25000,0.03824139165071917,5.0,0.0,250,1.9858730419790662
12,primary_fixed_K,2,tune,51394.53569538434,24900,0.03221979933826563,5.0,0.0,249,2.064037578127885
12,primary_fixed_K,3,eval,48371.746149830404,25000,0.10548566451857425,4.0,1.0,250,1.934869845993216
12,primary_fixed_K,3,tune,49416.50001245163,24900,0.148287653050457,4.0,1.0,249,1.9845983940743626
12,primary_fixed_K,4,eval,47067.32604373016,25000,0.2819367044281789,3.0,0.0,250,1.8826930417492063
12,primary_fixed_K,4,tune,47711.549529091826,24900,0.34214303565487514,3.0,0.0,249,1.9161264871121215
12,primary_fixed_K,5,eval,46771.490472793754,25000,0.6193517264823949,2.0,0.0,250,1.8708596189117501
12,primary_fixed_K,5,tune,47231.281494881114,24900,0.6427317768986703,2.0,0.0,249,1.8968386142522535
12,primary_fixed_K,6,eval,47200.40635117135,25000,0.26859603463655807,2.02,0.0,250,1.888016254046854
12,primary_fixed_K,6,tune,47344.63283428598,24900,0.2625047052481559,1.823293172690763,0.0,249,1.901390876878955
12,primary_fixed_K,7,eval,46867.209105902235,25000,0.008888971380928966,2.188,0.0,250,1.8746883642360894
12,primary_fixed_K,7,tune,47236.475409002785,24900,0.012016586041176976,1.9196787148594376,0.0,249,1.8970472051808347
12,primary_fixed_K,8,eval,46969.51635417078,25000,-0.004483499408380755,2.184,0.0,250,1.8787806541668313
12,primary_fixed_K,8,tune,47435.879311766286,24900,0.006292821539810569,2.0602409638554215,0.0,249,1.9050553940468389
12,primary_fixed_K,9,eval,47022.662601667354,25000,-0.008130893274390009,2.18,0.0,250,1.8809065040666941
12,primary_fixed_K,9,tune,47410.396576717874,24900,0.0015916983509627516,2.1566265060240966,0.0,249,1.9040319910328463
12,robustness_K_equals_d_hat,1,eval,52990.96565726853,25000,0.01296504150556117,6.0,0.0,250,2.119638626290741
12,robustness_K_equals_d_hat,1,tune,53384.40058532593,24900,0.008926832585949996,6.0,0.0,249,2.1439518307359813
12,robustness_K_equals_d_hat,2,eval,49683.9812804309,25000,0.034974885689204996,5.0,0.0,250,1.9873592512172358
12,robustness_K_equals_d_hat,2,tune,51712.59609714302,24900,0.0236066850335025,5.0,0.0,249,2.076811088238675
12,robustness_K_equals_d_hat,3,eval,48371.746149830404,25000,0.10548566451857425,4.0,1.0,250,1.934869845993216
12,robustness_K_equals_d_hat,3,tune,49416.50001245163,24900,0.148287653050457,4.0,1.0,249,1.9845983940743626
12,robustness_K_equals_d_hat,4,eval,47268.13866586167,25000,0.27367613861519674,3.0,0.0,250,1.8907255466344668
12,robustness_K_equals_d_hat,4,tune,47804.241826796075,24900,0.31926968331780725,3.0,0.0,249,1.91984906934924
12,robustness_K_equals_d_hat,5,eval,47326.245769445115,25000,0.29405253687345434,2.0,0.0,250,1.8930498307778045
12,robustness_K_equals_d_hat,5,tune,47697.75079980008,24900,0.28777666360577075,2.0,0.0,249,1.9155723212771116
12,robustness_K_equals_d_hat,6,eval,47665.089594023506,25000,0.2728858188964724,2.02,0.0,250,1.9066035837609403
12,robustness_K_equals_d_hat,6,tune,48087.01700780904,24900,0.2091358669773165,1.823293172690763,0.0,249,1.9312055023216481
12,robustness_K_equals_d_hat,7,eval,47206.68852014473,25000,0.008045322228958209,2.188,0.0,250,1.8882675408057892
12,robustness_K_equals_d_hat,7,tune,47971.30571289403,24900,0.00379563840163191,1.9196787148594376,0.0,249,1.9265584623652219
12,robustness_K_equals_d_hat,8,eval,47381.05427869363,25000,0.004074101634625893,2.184,0.0,250,1.8952421711477452
12,robustness_K_equals_d_hat,8,tune,47956.71013045047,24900,0.004043865335767691,2.0602409638554215,0.0,249,1.9259722943956012
12,robustness_K_equals_d_hat,9,eval,47414.39588799043,25000,-0.004395974482410921,2.18,0.0,250,1.8965758355196172
12,robustness_K_equals_d_hat,9,tune,47858.566633017166,24900,0.001571464228529658,2.1566265060240966,0.0,249,1.922030788474585
13,primary_fixed_K,1,eval,55410.086735188546,25000,-0.002810156259016294,6.0,0.0,250,2.216403469407542
13,primary_fixed_K,1,tune,51851.66368714767,24900,0.005253893424100304,6.0,0.0,249,2.0823961320139626
13,primary_fixed_K,2,eval,53632.31065363112,25000,0.0935152754220175,5.0,0.0,250,2.145292426145245
13,primary_fixed_K,2,tune,50241.06675175001,24900,0.07601036632686857,5.0,0.0,249,2.017713524166667
