T_window,mp_edge,d_hat,corr_finite,corr_symmetric,leading_eigenvalues,lambda_1_minus_edge,indicator_dhat_ge_1,lambda_2_minus_edge,indicator_dhat_ge_2,lambda_3_minus_edge,indicator_dhat_ge_3,lambda_4_minus_edge,indicator_dhat_ge_4,lambda_5_minus_edge,indicator_dhat_ge_5,lambda_6_minus_edge,indicator_dhat_ge_6,run_id,world_index,structural_seed,branch,path
500,2.0944271909999155,2,True,True,"[11.777095370238364, 4.54981847803093, 1.8233744722829197, 1.8133121531256235, 1.7233248605029494, 1.694836990406531, 1.638311028807675, 1.6132283125924105]",9.682668179238448,1,2.455391287031014,1,-0.27105271871699577,0,-0.28111503787429193,0,-0.37110233049696606,0,-0.39959020059338446,0,formal_20260818,15,883069729,var_zero_start,2.0
1000,1.732455532033676,2,True,True,"[10.885956404352788, 4.30374656820191, 1.5603607223429288, 1.5105758330592838, 1.5041678562204708, 1.4716001368081961, 1.4545368324440884, 1.439433610297557]",9.153500872319112,1,2.5712910361682337,1,-0.1720948096907473,0,-0.2218796989743923,0,-0.2282876758132053,0,-0.26085539522547996,0,formal_20260818,15,883069729,var_zero_start,2.0
1500,1.5830644461609886,2,True,True,"[10.181303995605711, 4.219996943534494, 1.4999958486174934, 1.4260444850892509, 1.4063585703991994, 1.384931145750891, 1.3607772479273792, 1.3426185677403268]",8.598239549444722,1,2.6369324973735058,1,-0.08306859754349527,0,-0.15701996107173777,0,-0.1767058757617892,0,-0.19813330041009758,0,formal_20260818,15,883069729,var_zero_start,2.0
3000,1.3984817050034442,2,True,True,"[9.742000159246082, 4.683910182718643, 1.382559140700699, 1.2960087489278591, 1.266597300523869, 1.2530846210128161, 1.2253270095341589, 1.2144068133561963]",8.343518454242638,1,3.2854284777151985,1,-0.01592256430274519,0,-0.10247295607558504,0,-0.13188440447957506,0,-0.145397083990628,0,formal_20260818,15,883069729,var_zero_start,2.0
200,2.914213562373095,2,True,True,"[7.103948432969667, 4.267261251541048, 2.5180852718166498, 2.4863385416318864, 2.3074781496802417, 2.2236281141756487, 2.1849780237865777, 2.1409816092650478]",4.189734870596572,1,1.353047689167953,1,-0.39612829055644516,0,-0.42787502074120853,0,-0.6067354126928532,0,-0.6905854481974463,0,formal_20260818,15,883069729,var_zero_start,3.0
500,2.0944271909999155,2,True,True,"[7.789287753374823, 3.9207936546313364, 1.8529947172555794, 1.8148787852519854, 1.7369503687870824, 1.714070155410814, 1.6796896176228877, 1.6279845966768964]",5.694860562374908,1,1.826366463631421,1,-0.24143247374433607,0,-0.27954840574793005,0,-0.35747682221283306,0,-0.3803570355891015,0,formal_20260818,15,883069729,var_zero_start,3.0
1000,1.732455532033676,2,True,True,"[6.872034755852898, 3.9073610144980497, 1.56964024806486, 1.534376198845446, 1.5068417570600665, 1.4907939817659648, 1.4669438367236742, 1.4426110140772321]",5.139579223819222,1,2.1749054824643737,1,-0.16281528396881617,0,-0.19807933318823,0,-0.22561377497360957,0,-0.2416615502677113,0,formal_20260818,15,883069729,var_zero_start,3.0
1500,1.5830644461609886,2,True,True,"[7.661936667671047, 4.512235225745644, 1.4520175500305808, 1.4290185407595455, 1.4165250069916864, 1.3858569234443265, 1.3804606916708217, 1.335669395699174]",6.078872221510059,1,2.9291707795846555,1,-0.13104689613040787,0,-0.15404590540144314,0,-0.16653943916930225,0,-0.1972075227166621,0,formal_20260818,15,883069729,var_zero_start,3.0
3000,1.3984817050034442,2,True,True,"[8.53145835914703, 4.779390248401612, 1.3554035068091774, 1.3051286966854612, 1.2651314840367769, 1.2528690033031766, 1.225398336783311, 1.2139685328860845]",7.132976654143585,1,3.380908543398168,1,-0.043078198194266726,0,-0.09335300831798299,0,-0.13335022096666727,0,-0.14561270170026752,0,formal_20260818,15,883069729,var_zero_start,3.0
200,2.914213562373095,2,True,True,"[7.339930852641348, 4.216912707715871, 2.4824181176799396, 2.4461588524973648, 2.344803495543119, 2.2681332942370904, 2.2114137753463643, 2.1170791919957477]",4.425717290268253,1,1.3026991453427756,1,-0.43179544469315534,0,-0.46805470987573017,0,-0.5694100668299757,0,-0.6460802681360045,0,formal_20260818,15,883069729,var_zero_start,4.0
500,2.0944271909999155,2,True,True,"[6.090444919978582, 4.391588288633058, 1.884952693309051, 1.8052327759478919, 1.7907972192734507, 1.7337092107905847, 1.6911175932786717, 1.6567723246550214]",3.9960177289786665,1,2.297161097633143,1,-0.20947449769086446,0,-0.2891944150520236,0,-0.3036299717264648,0,-0.36071798020933077,0,formal_20260818,15,883069729,var_zero_start,4.0
1000,1.732455532033676,2,True,True,"[7.926985920060033, 4.574616727259957, 1.6030464052381537, 1.5386004911470412, 1.5143920579657457, 1.4980167141765233, 1.4840006235641596, 1.4452561186095148]",6.194530388026356,1,2.842161195226281,1,-0.1294091267955224,0,-0.19385504088663486,0,-0.21806347406793036,0,-0.23443881785715281,0,formal_20260818,15,883069729,var_zero_start,4.0
1500,1.5830644461609886,2,True,True,"[8.521447168970761, 4.483919473437664, 1.5028661038293873, 1.44233271713586, 1.3909580534796762, 1.37738862805648, 1.3576184672627611, 1.341959575873567]",6.938382722809773,1,2.900855027276676,1,-0.08019834233160128,0,-0.14073172902512865,0,-0.19210639268131247,0,-0.20567581810450863,0,formal_20260818,15,883069729,var_zero_start,4.0
3000,1.3984817050034442,3,True,True,"[8.286022735621394, 4.3415986206371935, 1.4031852335006152, 1.3033510566166224, 1.2621814389924275, 1.2569166537191208, 1.2418326933272446, 1.2137280025564618]",6.88754103061795,1,2.943116915633749,1,0.004703528497171039,1,-0.09513064838682173,0,-0.13630026601101664,0,-0.1415650512843234,0,formal_20260818,15,883069729,var_zero_start,4.0
200,2.914213562373095,2,True,True,"[8.715064508538209, 4.732910700723445, 2.5225231313179144, 2.43109796340802, 2.3651812137092145, 2.2013962735010044, 2.1144498783926395, 2.0429173607372015]",5.800850946165114,1,1.81869713835035,1,-0.39169043105518053,0,-0.48311559896507505,0,-0.5490323486638804,0,-0.7128172888720905,0,formal_20260818,15,883069729,var_zero_start,5.0
500,2.0944271909999155,2,True,True,"[7.537132345027233, 3.9650141395498677, 1.8894238592056702, 1.86716452730209, 1.8001047148292137, 1.7135006967825093, 1.6954689687813116, 1.6270948288455693]",5.442705154027317,1,1.8705869485499522,1,-0.20500333179424524,0,-0.22726266369782544,0,-0.29432247617070173,0,-0.3809264942174062,0,formal_20260818,15,883069729,var_zero_start,5.0
1000,1.732455532033676,2,True,True,"[7.385222043626911, 3.8495413094954447, 1.5882952579655936, 1.5659217098762974, 1.550390578846467, 1.4984553597739467, 1.4650191854243682, 1.417764643500722]",5.652766511593235,1,2.1170857774617686,1,-0.14416027406808252,0,-0.16653382215737866,0,-0.18206495318720917,0,-0.23400017225972936,0,formal_20260818,15,883069729,var_zero_start,5.0
1500,1.5830644461609886,2,True,True,"[6.701902802660263, 4.0344878531288195, 1.497694641907691, 1.4631099111774428, 1.435045624163081, 1.385794792832726, 1.365726761437658, 1.3545235318775626]",5.118838356499275,1,2.451423406967831,1,-0.08536980425329754,0,-0.1199545349835458,0,-0.14801882199790772,0,-0.19726965332826252,0,formal_20260818,15,883069729,var_zero_start,5.0
3000,1.3984817050034442,2,True,True,"[7.057782037057217, 4.6137288166372485, 1.3707805386099272, 1.327778812749811, 1.254774729339683, 1.244422440653794, 1.2402791256756855, 1.231513409592027]",5.659300332053773,1,3.215247111633804,1,-0.02770116639351694,0,-0.07070289225363324,0,-0.14370697566376123,0,-0.15405926434965012,0,formal_20260818,15,883069729,var_zero_start,5.0
200,2.914213562373095,2,True,True,"[10.339486997402407, 4.288355555431569, 2.5556295889518106, 2.430764856954221, 2.3268399435507083, 2.198018849124851, 2.1714009208695146, 2.0492132985889584]",7.425273435029312,1,1.3741419930584744,1,-0.35858397342128434,0,-0.4834487054188741,0,-0.5873736188223866,0,-0.7161947132482438,0,formal_20260818,15,883069729,var_zero_start,6.0
500,2.0944271909999155,2,True,True,"[9.650996898239358, 3.8019070162760324, 1.8884450967009363, 1.8381969466324517, 1.7347499349127409, 1.6989683967536235, 1.6572700421901996, 1.6378622720291716]",7.556569707239442,1,1.707479825276117,1,-0.20598209429897918,0,-0.2562302443674638,0,-0.3596772560871746,0,-0.39545879424629193,0,formal_20260818,15,883069729,var_zero_start,6.0
1000,1.732455532033676,2,True,True,"[8.148195843055523, 4.765370985719722, 1.5611789930649995, 1.5163173859772054, 1.496919665031833, 1.4792094200772123, 1.4410019084365389, 1.4178795051998698]",6.415740311021848,1,3.0329154536860456,1,-0.17127653896867656,0,-0.21613814605647064,0,-0.23553586700184304,0,-0.25324611195646374,0,formal_20260818,15,883069729,var_zero_start,6.0
1500,1.5830644461609886,2,True,True,"[9.056891968374819, 4.3631565244181445, 1.447200354957131, 1.420660378275978, 1.4100285419785472, 1.3648654971334362, 1.339499607735445, 1.3327879998051946]",7.47382752221383,1,2.780092078257156,1,-0.13586409120385756,0,-0.16240406788501072,0,-0.1730359041824414,0,-0.21819894902755244,0,formal_20260818,15,883069729,var_zero_start,6.0
3000,1.3984817050034442,2,True,True,"[9.499333345480665, 4.312921362180496, 1.363063223445842, 1.2921503930136902, 1.2642281551999333, 1.2547439466363492, 1.230576590351052, 1.2225792828547022]",8.10085164047722,1,2.9144396571770512,1,-0.03541848155760219,0,-0.10633131198975398,0,-0.1342535498035109,0,-0.1437377583670949,0,formal_20260818,15,883069729,var_zero_start,6.0
200,2.914213562373095,2,True,True,"[7.295778382677121, 4.277987475614134, 2.5393849336545493, 2.528182088228878, 2.3563092240034282, 2.1836404837651155, 2.1486551108334897, 2.1260045414293183]",4.3815648203040265,1,1.3637739132410394,1,-0.3748286287185456,0,-0.3860314741442168,0,-0.5579043383696667,0,-0.7305730786079794,0,formal_20260818,15,883069729,var_zero_start,7.0
500,2.0944271909999155,2,True,True,"[11.01479039641482, 4.8350248586990725, 1.8949681650107282, 1.8386080779165492, 1.729736502553982, 1.7144641437256303, 1.6680668419500748, 1.6116676139218609]",8.920363205414905,1,2.740597667699157,1,-0.1994590259891873,0,-0.25581911308336625,0,-0.36469068844593355,0,-0.3799630472742852,0,formal_20260818,15,883069729,var_zero_start,7.0
1000,1.732455532033676,2,True,True,"[9.66575402095991, 4.4942521090417955, 1.5650094089229316, 1.5285290731155534, 1.4956921564402337, 1.472017048248534, 1.4443754739095265, 1.4288392770564728]",7.933298488926235,1,2.7617965770081194,1,-0.16744612311074447,0,-0.20392645891812267,0,-0.2367633755934424,0,-0.2604384837851421,0,formal_20260818,15,883069729,var_zero_start,7.0
1500,1.5830644461609886,2,True,True,"[9.55755089703055, 4.13540117443149, 1.486615792664793, 1.4184380599334794, 1.4129948787259639, 1.3684084523815376, 1.3488426622714822, 1.3453211607437838]",7.974486450869562,1,2.552336728270501,1,-0.09644865349619569,0,-0.16462638622750925,0,-0.17006956743502477,0,-0.214655993779451,0,formal_20260818,15,883069729,var_zero_start,7.0
3000,1.3984817050034442,2,True,True,"[9.139606532939501, 4.103924897726372, 1.3836050732704994, 1.309408587861099, 1.2674431100125922, 1.2569484347635511, 1.230919643002217, 1.2210400290095857]",7.741124827936057,1,2.705443192722927,1,-0.014876631732944734,0,-0.08907311714234512,0,-0.1310385949908519,0,-0.14153327023989304,0,formal_20260818,15,883069729,var_zero_start,7.0
200,2.914213562373095,2,True,True,"[7.101086559776494, 4.6649023869700095, 2.5218116361674205, 2.4573751144675913, 2.3243581688821857, 2.2470997652975515, 2.201754193421773, 2.111215818436745]",4.186872997403399,1,1.7506888245969146,1,-0.3924019262056744,0,-0.45683844790550365,0,-0.5898553934909092,0,-0.6671137970755434,0,formal_20260818,15,883069729,var_zero_start,8.0
500,2.0944271909999155,2,True,True,"[9.344147134253355, 5.837297961438934, 1.8674421803438956, 1.8184010228142613, 1.7470895913468782, 1.7117955153837325, 1.6665804407447489, 1.6396924020641241]",7.249719943253439,1,3.7428707704390187,1,-0.22698501065601984,0,-0.2760261681856542,0,-0.34733759965303723,0,-0.38263167561618294,0,formal_20260818,15,883069729,var_zero_start,8.0
1000,1.732455532033676,2,True,True,"[7.7400461717462115, 5.125637566180761, 1.5850090528552496, 1.5412239560606404, 1.5202269763967986, 1.4825271393250343, 1.4536334872870338, 1.4235130912914675]",6.007590639712536,1,3.393182034147085,1,-0.14744647917842646,0,-0.19123157597303564,0,-0.21222855563687748,0,-0.24992839270864176,0,formal_20260818,15,883069729,var_zero_start,8.0
1500,1.5830644461609886,2,True,True,"[7.659343400409443, 4.888783224032139, 1.5175504874946564, 1.4566101273211336, 1.4174548388763617, 1.3965103577095217, 1.3709103409121126, 1.3402405960013848]",6.076278954248455,1,3.3057187778711503,1,-0.06551395866633225,0,-0.12645431883985503,0,-0.16560960728462693,0,-0.18655408845146693,0,formal_20260818,15,883069729,var_zero_start,8.0
3000,1.3984817050034442,2,True,True,"[8.645325471055646, 5.065991423690707, 1.3799948679333034, 1.3385215476098449, 1.2815486316092493, 1.2668001359530519, 1.2421834249819188, 1.2287886625082916]",7.246843766052201,1,3.6675097186872625,1,-0.01848683707014076,0,-0.05996015739359928,0,-0.1169330733941949,0,-0.1316815690503923,0,formal_20260818,15,883069729,var_zero_start,8.0
200,2.914213562373095,2,True,True,"[8.48037775772962, 3.7018101037985036, 2.526459765856411, 2.4571783657220534, 2.3906216987678923, 2.2255745736551704, 2.1896534890548627, 2.141152862033325]",5.566164195356525,1,0.7875965414254087,1,-0.38775379651668374,0,-0.45703519665104153,0,-0.5235918636052026,0,-0.6886389887179245,0,formal_20260818,15,883069729,var_zero_start,9.0
500,2.0944271909999155,2,True,True,"[8.442088752965184, 5.413631342830223, 1.820128695319959, 1.7497640802502674, 1.7207689092011926, 1.690224712350565, 1.6675624314440916, 1.6036559684752134]",6.347661561965268,1,3.319204151830308,1,-0.27429849567995657,0,-0.34466311074964806,0,-0.37365828179872285,0,-0.40420247864935055,0,formal_20260818,15,883069729,var_zero_start,9.0
1000,1.732455532033676,2,True,True,"[8.115839049803467, 5.0468628854169575, 1.5561916408721637, 1.5338498004195222, 1.4825817441152602, 1.4752259097765843, 1.4559526664507136, 1.4275103457513008]",6.383383517769792,1,3.3144073533832814,1,-0.17626389116151242,0,-0.19860573161415385,0,-0.24987378791841586,0,-0.2572296222570918,0,formal_20260818,15,883069729,var_zero_start,9.0
1500,1.5830644461609886,2,True,True,"[9.145487202772454, 5.319610521945518, 1.4587273329772912, 1.433541286842514, 1.3825293565785546, 1.372418789077496, 1.3470813585903458, 1.3092986238646773]",7.562422756611466,1,3.7365460757845295,1,-0.12433711318369745,0,-0.1495231593184747,0,-0.20053508958243405,0,-0.2106456570834927,0,formal_20260818,15,883069729,var_zero_start,9.0
3000,1.3984817050034442,2,True,True,"[9.147805694300189, 4.828016702635043, 1.3627572623067963, 1.3227525353346794, 1.2686774747062763, 1.2429178302735366, 1.2321492482809056, 1.225498969224764]",7.7493239892967445,1,3.429534997631599,1,-0.03572444269664787,0,-0.07572916966876475,0,-0.1298042302971678,0,-0.15556387472990751,0,formal_20260818,15,883069729,var_zero_start,9.0
200,2.914213562373095,2,True,True,"[12.086267413365373, 4.067968805938457, 2.5562058084473738, 2.418114045081347, 2.2177011400875557, 2.187077018137294, 2.0941636833015016, 2.047455754038879]",9.172053850992278,1,1.153755243565362,1,-0.35800775392572115,0,-0.4960995172917477,0,-0.6965124222855392,0,-0.7271365442358011,0,formal_20260818,15,883069729,var_zero_start,10.0
500,2.0944271909999155,2,True,True,"[10.532063506771669, 4.578820120939045, 1.811050987804345, 1.7589982695224042, 1.6938062289735587, 1.6700030730183275, 1.6357240564895488, 1.5898041632006672]",8.437636315771753,1,2.4843929299391294,1,-0.28337620319557044,0,-0.33542892147751124,0,-0.4006209620263568,0,-0.42442411798158797,0,formal_20260818,15,883069729,var_zero_start,10.0
1000,1.732455532033676,2,True,True,"[10.079840206501416, 4.809484767781156, 1.5956937135232054, 1.5092394864885594, 1.4935179200207918, 1.4430433716714548, 1.4328604687616184, 1.3967584938752535]",8.34738467446774,1,3.07702923574748,1,-0.13676181851047065,0,-0.22321604554511665,0,-0.23893761201288433,0,-0.2894121603622213,0,formal_20260818,15,883069729,var_zero_start,10.0
1500,1.5830644461609886,2,True,True,"[10.011274528465245, 4.841479369445917, 1.467523975390057, 1.4117703656650977, 1.404646674453095, 1.3571059315645986, 1.3379931644586325, 1.3244411221676409]",8.428210082304256,1,3.2584149232849287,1,-0.11554047077093155,0,-0.1712940804958909,0,-0.17841777170789364,0,-0.22595851459639005,0,formal_20260818,15,883069729,var_zero_start,10.0
3000,1.3984817050034442,2,True,True,"[8.762200338177449, 4.467559155969575, 1.371568919876264, 1.3226171552081427, 1.2744107159729523, 1.2522964122084883, 1.2367596245793608, 1.2171156086334691]",7.363718633174004,1,3.0690774509661303,1,-0.026912785127180205,0,-0.07586454979530144,0,-0.12407098903049185,0,-0.14618529279495585,0,formal_20260818,15,883069729,var_zero_start,10.0
200,2.914213562373095,2,True,True,"[12.863002311002829, 4.449272015316201, 2.395408584010804, 2.3103515970091797, 2.204157557893826, 2.171194501802097, 2.1126947739195656, 2.02177678573854]",9.948788748629735,1,1.5350584529431064,1,-0.518804978362291,0,-0.6038619653639152,0,-0.7100560044792688,0,-0.7430190605709979,0,formal_20260818,15,883069729,var_zero_start,11.0
500,2.0944271909999155,2,True,True,"[11.84190345685702, 4.249369738848289, 1.8563290305136113, 1.8061959584194016, 1.7469999706077484, 1.712429433104557, 1.6387526263289052, 1.5762304389251292]",9.747476265857104,1,2.1549425478483735,1,-0.23809816048630417,0,-0.28823123258051386,0,-0.3474272203921671,0,-0.3819977578953584,0,formal_20260818,15,883069729,var_zero_start,11.0
1000,1.732455532033676,2,True,True,"[10.498641062813451, 4.517698564405697, 1.5838652547767986, 1.523188535538897, 1.5125444372886518, 1.4660554679090805, 1.4333537403475598, 1.3931866595323918]",8.766185530779776,1,2.7852430323720205,1,-0.14859027725687746,0,-0.2092669964947791,0,-0.21991109474502424,0,-0.2664000641245956,0,formal_20260818,15,883069729,var_zero_start,11.0
1500,1.5830644461609886,2,True,True,"[9.926265592655158, 4.602659225551849, 1.4584619485647614, 1.4270864916355956, 1.3921952743213675, 1.3610371347030632, 1.3367259261311224, 1.32091448015665]",8.343201146494168,1,3.019594779390861,1,-0.12460249759622721,0,-0.15597795452539298,0,-0.19086917183962115,0,-0.22202731145792542,0,formal_20260818,15,883069729,var_zero_start,11.0
3000,1.3984817050034442,2,True,True,"[9.017183264250425, 4.372971766303915, 1.3722622044868922, 1.3423764426150582, 1.282193052662421, 1.2537844746459323, 1.2350554626022985, 1.2240639627940366]",7.618701559246981,1,2.9744900613004708,1,-0.026219500516551975,0,-0.05610526238838598,0,-0.11628865234102315,0,-0.1446972303575118,0,formal_20260818,15,883069729,var_zero_start,11.0
200,2.914213562373095,2,True,True,"[5.8831499333516595, 4.3591732112735935, 2.540584339434441, 2.4521256535895524, 2.3376637969174365, 2.2930709144143657, 2.205958080742689, 2.185106118726467]",2.9689363709785646,1,1.4449596489004986,1,-0.37362922293865397,0,-0.46208790878354256,0,-0.5765497654556584,0,-0.6211426479587292,0,formal_20260818,15,883069729,var_zero_start,12.0
500,2.0944271909999155,2,True,True,"[9.597901720527704, 4.471888186601947, 1.8379959750521788, 1.7976058413629414, 1.7632534645482725, 1.7088805949086212, 1.669993473396301, 1.6277021097939577]",7.503474529527788,1,2.3774609956020316,1,-0.25643121594773666,0,-0.29682134963697404,0,-0.331173726451643,0,-0.38554659609129427,0,formal_20260818,15,883069729,var_zero_start,12.0
1000,1.732455532033676,2,True,True,"[9.10335977245544, 4.4850020867608436, 1.5883076078623346, 1.5401356088475349, 1.5045815682948191, 1.4761530488304044, 1.4514345906178714, 1.4212678512250874]",7.370904240421764,1,2.7525465547271675,1,-0.14414792417134148,0,-0.19231992318614122,0,-0.22787396373885693,0,-0.25630248320327165,0,formal_20260818,15,883069729,var_zero_start,12.0
1500,1.5830644461609886,2,True,True,"[9.71645657059267, 4.259926946524324, 1.5321818157441662, 1.427578644824647, 1.4261985999988873, 1.37696478848151, 1.3448628674211502, 1.3311135687734341]",8.133392124431682,1,2.6768625003633355,1,-0.050882630416822394,0,-0.1554858013363416,0,-0.1568658461621013,0,-0.2060996576794787,0,formal_20260818,15,883069729,var_zero_start,12.0
3000,1.3984817050034442,2,True,True,"[8.66376119351326, 4.465449131478368, 1.386046988811629, 1.2968864841421568, 1.2631460310589826, 1.2484223154720016, 1.227722448583737, 1.2188981782804262]",7.265279488509815,1,3.066967426474924,1,-0.012434716191815243,0,-0.10159522086128736,0,-0.13533567394446155,0,-0.1500593895314426,0,formal_20260818,15,883069729,var_zero_start,12.0
200,2.914213562373095,2,True,True,"[14.460498624930047, 4.253065114506713, 2.6055756812430704, 2.3021208634973522, 2.2444548456896287, 2.154480320435619, 2.0793408649082714, 2.072366056684142]",11.54628506255695,1,1.338851552133618,1,-0.30863788113002455,0,-0.6120926988757427,0,-0.6697587166834662,0,-0.759733241937476,0,formal_20260818,15,883069729,var_zero_start,13.0
500,2.0944271909999155,2,True,True,"[10.542733145618717, 4.913482384691331, 1.8847630042687145, 1.8343882592316822, 1.734954306736837, 1.6818975509497343, 1.6574362006154184, 1.5728580048161984]",8.448305954618801,1,2.819055193691416,1,-0.20966418673120102,0,-0.26003893176823323,0,-0.35947288426307855,0,-0.4125296400501812,0,formal_20260818,15,883069729,var_zero_start,13.0
1000,1.732455532033676,2,True,True,"[10.391227204365142, 5.363664377097785, 1.6007006780145265, 1.558933722974506, 1.5234027093050235, 1.4848597219573418, 1.404595978684397, 1.3958815959008695]",8.658771672331467,1,3.631208845064109,1,-0.13175485401914955,0,-0.17352180905917014,0,-0.20905282272865255,0,-0.24759581007633424,0,formal_20260818,15,883069729,var_zero_start,13.0
1500,1.5830644461609886,2,True,True,"[11.948863813045014, 5.071025443533321, 1.446943164325198, 1.4266711722109409, 1.3946235503931002, 1.3651331982084591, 1.3227588576706253, 1.3161436476148807]",10.365799366884024,1,3.4879609973723325,1,-0.13612128183579064,0,-0.15639327395004776,0,-0.18844089576788847,0,-0.2179312479525295,0,formal_20260818,15,883069729,var_zero_start,13.0
3000,1.3984817050034442,2,True,True,"[10.512775201035408, 5.0678558202884325, 1.346257259138173, 1.2964444536395163, 1.2634104399675163, 1.25770312499641, 1.223552106203259, 1.2099760912907973]",9.114293496031964,1,3.669374115284988,1,-0.052224445865271196,0,-0.10203725136392783,0,-0.1350712650359278,0,-0.14077858000703425,0,formal_20260818,15,883069729,var_zero_start,13.0
200,2.914213562373095,2,True,True,"[7.610060199978096, 4.918119822154443, 2.610604506392651, 2.3531913007126573, 2.286705619047101, 2.245925314086343, 2.216500524036887, 2.1399383689449034]",4.695846637605001,1,2.003906259781348,1,-0.3036090559804441,0,-0.5610222616604377,0,-0.6275079433259938,0,-0.668288248286752,0,formal_20260818,15,883069729,var_zero_start,14.0
500,2.0944271909999155,2,True,True,"[7.928587966745097, 4.537838892865595, 1.8425106316968665, 1.7802281036505307, 1.7243359660390696, 1.7123345076835206, 1.6518524528303744, 1.642804193926592]",5.834160775745181,1,2.443411701865679,1,-0.251916559303049,0,-0.31419908734938473,0,-0.3700912249608459,0,-0.3820926833163949,0,formal_20260818,15,883069729,var_zero_start,14.0
1000,1.732455532033676,2,True,True,"[8.603093210326643, 4.2204424942972985, 1.6301285929170253, 1.5332572401835478, 1.5035833336614235, 1.4799283064846391, 1.4412559712120665, 1.416177145010778]",6.870637678292967,1,2.4879869622636224,1,-0.1023269391166508,0,-0.19919829185012827,0,-0.2288721983722526,0,-0.25252722554903695,0,formal_20260818,15,883069729,var_zero_start,14.0
1500,1.5830644461609886,2,True,True,"[10.247118976021461, 4.554204099361482, 1.5037948366472678, 1.4521202872926369, 1.400017781264373, 1.3646295688174614, 1.3473916457529425, 1.3185973476442217]",8.664054529860472,1,2.9711396532004937,1,-0.07926960951372086,0,-0.13094415886835176,0,-0.18304666489661559,0,-0.21843487734352718,0,formal_20260818,15,883069729,var_zero_start,14.0
3000,1.3984817050034442,2,True,True,"[10.223761005866837, 4.350215438813582, 1.3862079836362062, 1.3007940831461122, 1.260518799948067, 1.2427201688913383, 1.2342865550221642, 1.2179682375808838]",8.825279300863393,1,2.951733733810138,1,-0.012273721367237922,0,-0.09768762185733193,0,-0.13796290505537723,0,-0.15576153611210586,0,formal_20260818,15,883069729,var_zero_start,14.0
200,2.914213562373095,2,True,True,"[12.43571927050876, 4.807023417931427, 2.4404307858759355, 2.3830780736515287, 2.274775257041534, 2.1701785200795944, 2.0879248265656374, 2.0084229681584906]",9.521505708135663,1,1.8928098555583324,1,-0.4737827764971594,0,-0.5311354887215662,0,-0.6394383053315611,0,-0.7440350422935005,0,formal_20260818,15,883069729,var_zero_start,15.0
500,2.0944271909999155,2,True,True,"[13.112898051104423, 4.685761996067838, 1.8865981779630718, 1.774023798445913, 1.6926011963265144, 1.648384832536489, 1.6348376545146925, 1.5827383737982028]",11.018470860104507,1,2.591334805067923,1,-0.20782901303684365,0,-0.3204033925540024,0,-0.4018259946734011,0,-0.44604235846342655,0,formal_20260818,15,883069729,var_zero_start,15.0
1000,1.732455532033676,2,True,True,"[10.79011207327399, 4.911292087090904, 1.5364175245981275, 1.487357135036861, 1.458304047984257, 1.451119427854471, 1.4315406436194102, 1.4176159898245273]",9.057656541240314,1,3.1788365550572277,1,-0.19603800743554856,0,-0.24509839699681502,0,-0.274151484049419,0,-0.28133610417920507,0,formal_20260818,15,883069729,var_zero_start,15.0
1500,1.5830644461609886,2,True,True,"[9.437635470906887, 4.545069332034661, 1.4201832002463965, 1.4068005993829469, 1.3836839730505721, 1.345978716942995, 1.3315157721792634, 1.3220569249633216]",7.854571024745899,1,2.9620048858736725,1,-0.16288124591459208,0,-0.17626384677804174,0,-0.1993804731104165,0,-0.23708572921799353,0,formal_20260818,15,883069729,var_zero_start,15.0
3000,1.3984817050034442,2,True,True,"[9.751962214714087, 4.693380568721209, 1.3725982729026798, 1.3163386432694597, 1.2806983001592263, 1.2567078714415243, 1.2380061032401966, 1.2124227209803298]",8.353480509710643,1,3.2948988637177647,1,-0.02588343210076438,0,-0.08214306173398445,0,-0.1177834048442179,0,-0.14177383356191986,0,formal_20260818,15,883069729,var_zero_start,15.0
200,2.914213562373095,2,True,True,"[7.729016890316759, 4.67993450595382, 2.424435826598571, 2.3861744489616648, 2.3074494774611245, 2.25591274006159, 2.1795811829101397, 2.1442087503105074]",4.814803327943664,1,1.7657209435807255,1,-0.4897777357745241,0,-0.5280391134114302,0,-0.6067640849119704,0,-0.6583008223115048,0,formal_20260818,15,883069729,var_zero_start,16.0
500,2.0944271909999155,2,True,True,"[8.610899663011045, 4.314748834266171, 1.8828061626087103, 1.7836764695627132, 1.7286322328698904, 1.6821792382629484, 1.6481603795677493, 1.6341174020489642]",6.516472472011129,1,2.220321643266255,1,-0.21162102839120522,0,-0.3107507214372023,0,-0.36579495813002505,0,-0.4122479527369671,0,formal_20260818,15,883069729,var_zero_start,16.0
1000,1.732455532033676,2,True,True,"[8.458474227443512, 4.585329364727418, 1.5507253546572335, 1.5387579871345292, 1.4986114582519066, 1.486463197071937, 1.45475520259137, 1.424858848993437]",6.726018695409836,1,2.8528738326937417,1,-0.1817301773764426,0,-0.19369754489914692,0,-0.23384407378176952,0,-0.245992334961739,0,formal_20260818,15,883069729,var_zero_start,16.0
1500,1.5830644461609886,2,True,True,"[8.76133897037585, 4.71780507701562, 1.4680883995554332, 1.3983812368647222, 1.3719810026252706, 1.3497071796517652, 1.3339366020341072, 1.3221389260949352]",7.178274524214861,1,3.1347406308546315,1,-0.11497604660555538,0,-0.18468320929626647,0,-0.21108344353571806,0,-0.2333572665092234,0,formal_20260818,15,883069729,var_zero_start,16.0
