r_used,metric,n_replications_planned,n_replications_valid,coverage_fraction,mean,sd,mcse,ci95_low,ci95_high,n_replications_any_valid_origin,series
3.0,UMP_Q_P4_largest_canonical_correlation,20,20,1.0,0.9650007188304365,0.011555946847214765,0.002583988269474659,0.9595923692261172,0.9704090684347557,20,cell
3.0,UMP_Q_P4_purity,20,20,1.0,0.463438345959967,0.018121066086342466,0.0040519935593827825,0.4549574259718715,0.47191926594806255,20,cell
3.0,UMP_Q_P4_shared_energy,20,20,1.0,1.853753383839868,0.07248426434536984,0.016207974237531123,1.819829703887486,1.8876770637922502,20,cell
3.0,UMP_Q_P4_smallest_principal_angle,20,20,1.0,0.2611183037591299,0.04645722247509945,0.01038815075001534,0.2393756543585286,0.28286095315973125,20,cell
5.0,QR_Q_C_capture,20,20,1.0,0.07449965337193892,0.023176914218714942,0.0051825155701728035,0.0636525236212219,0.08534678312265595,20,cell
5.0,QR_Q_C_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,QR_Q_C_dim_U,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_C_excess_capture,20,20,1.0,0.024499653371938913,0.023176914218714918,0.005182515570172798,0.013652523621221893,0.035346783122655934,20,cell
5.0,QR_Q_C_excess_purity,20,20,1.0,0.014699792023163339,0.013906148531228943,0.0031095093421036773,0.00819151417273313,0.021208069873593548,20,cell
5.0,QR_Q_C_expected_random_capture,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_C_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,QR_Q_C_full_capture,20,20,1.0,0.07107422429341831,0.015454186314823213,0.0034556611136891667,0.06384144245858364,0.07830700612825298,20,cell
5.0,QR_Q_C_full_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,QR_Q_C_full_dim_U,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_C_full_excess_capture,20,20,1.0,0.02107422429341832,0.015454186314823194,0.0034556611136891623,0.013841442458583656,0.028307006128252984,20,cell
5.0,QR_Q_C_full_excess_purity,20,20,1.0,0.016859379434734652,0.01236334905185855,0.002764528890951329,0.011073153966866922,0.02264560490260238,20,cell
5.0,QR_Q_C_full_expected_random_capture,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_C_full_expected_random_purity,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,QR_Q_C_full_largest_canonical_correlation,20,20,1.0,0.41430408231353066,0.04599647768521863,0.010285125082970104,0.3927770681122765,0.43583109651478485,20,cell
5.0,QR_Q_C_full_purity,20,20,1.0,0.056859379434734646,0.012363349051858565,0.0027645288909513323,0.05107315396686691,0.06264560490260238,20,cell
5.0,QR_Q_C_full_shared_energy,20,20,1.0,0.28429689717367346,0.06181674525929283,0.013822644454756663,0.2553657698343348,0.3132280245130121,20,cell
5.0,QR_Q_C_full_smallest_principal_angle,20,20,1.0,1.143045605915315,0.05060705475012602,0.011316081456233541,1.1193607752257748,1.166730436604855,20,cell
5.0,QR_Q_C_largest_canonical_correlation,20,20,1.0,0.3717572184481657,0.06337429660594499,0.014170923523712717,0.3420971346398551,0.40141730225647637,20,cell
5.0,QR_Q_C_purity,20,20,1.0,0.04469979202316333,0.013906148531228965,0.003109509342103682,0.03819151417273311,0.05120806987359355,20,cell
5.0,QR_Q_C_shared_energy,20,20,1.0,0.22349896011581682,0.06953074265614481,0.015547546710518407,0.19095757086366574,0.25604034936796793,20,cell
5.0,QR_Q_C_smallest_principal_angle,20,20,1.0,1.1890642037104828,0.06740332758063311,0.015071842237998206,1.1575184753621062,1.2206099320588595,20,cell
5.0,QR_Q_C_unique_capture,20,20,1.0,0.003437852598499941,0.00313013591055223,0.0006999196674807987,0.0019729038983091964,0.004902801298690685,20,cell
5.0,QR_Q_C_unique_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,QR_Q_C_unique_dim_U,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_C_unique_excess_capture,20,20,1.0,-0.046562147401499956,0.0031301359105522304,0.0006999196674807988,-0.0480270961016907,-0.04509719870130921,20,cell
5.0,QR_Q_C_unique_excess_purity,20,20,1.0,-0.027937288440899953,0.0018780815463313376,0.00041995180048847916,-0.0288162576610144,-0.027058319220785505,20,cell
5.0,QR_Q_C_unique_expected_random_capture,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_C_unique_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,QR_Q_C_unique_largest_canonical_correlation,20,20,1.0,0.08628790461545169,0.038543181219219666,0.00861851732752684,0.0682491405356036,0.10432666869529977,20,cell
5.0,QR_Q_C_unique_purity,20,20,1.0,0.0020627115590999444,0.001878081546331337,0.000419951800488479,0.001183742338985498,0.0029416807792143904,20,cell
5.0,QR_Q_C_unique_shared_energy,20,20,1.0,0.010313557795499927,0.009390407731656693,0.002099759002442397,0.005918711694927692,0.014708403896072163,20,cell
5.0,QR_Q_C_unique_smallest_principal_angle,20,20,1.0,1.484314450003386,0.038800453523453876,0.00867604516362641,1.4661552787787835,1.5024736212279886,20,cell
5.0,QR_Q_F_capture,20,20,1.0,0.9946370223770513,0.0027913455982722045,0.0006241638506431469,0.9933306324237631,0.9959434123303396,20,cell
5.0,QR_Q_F_dim_Q,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_F_dim_U,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_F_excess_capture,20,20,1.0,0.9446370223770512,0.002791345598272221,0.0006241638506431505,0.9433306324237629,0.9459434123303394,20,cell
5.0,QR_Q_F_excess_purity,20,20,1.0,0.9446370223770512,0.002791345598272221,0.0006241638506431505,0.9433306324237629,0.9459434123303394,20,cell
5.0,QR_Q_F_expected_random_capture,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_F_expected_random_purity,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_F_largest_canonical_correlation,20,20,1.0,0.9994684525090836,7.919580022005563e-05,1.7708719282453718e-05,0.9994313877336526,0.9995055172845145,20,cell
5.0,QR_Q_F_purity,20,20,1.0,0.9946370223770513,0.0027913455982722045,0.0006241638506431469,0.9933306324237631,0.9959434123303396,20,cell
5.0,QR_Q_F_shared_energy,20,20,1.0,4.973185111885257,0.013956727991361115,0.003120819253215755,4.966653162118815,4.979717061651698,20,cell
5.0,QR_Q_F_smallest_principal_angle,20,20,1.0,0.03246451865492763,0.0025323696606397543,0.0005662550705348564,0.03127933317136753,0.03364970413848773,20,cell
5.0,QR_Q_P4_capture,20,20,1.0,0.0718282832882127,0.014689490487007281,0.003284669928378477,0.06495339011732508,0.07870317645910031,20,cell
5.0,QR_Q_P4_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,QR_Q_P4_dim_U,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,QR_Q_P4_excess_capture,20,20,1.0,0.021828283288212673,0.014689490487007269,0.0032846699283784744,0.01495339011732506,0.028703176459100286,20,cell
5.0,QR_Q_P4_excess_purity,20,20,1.0,0.01746262663057014,0.01175159238960581,0.0026277359427027782,0.011962712093860052,0.022962541167280227,20,cell
5.0,QR_Q_P4_expected_random_capture,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,QR_Q_P4_expected_random_purity,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,QR_Q_P4_largest_canonical_correlation,20,20,1.0,0.4151671032562213,0.04129856809156982,0.009234640562615387,0.39583877842485304,0.43449542808758956,20,cell
5.0,QR_Q_P4_purity,20,20,1.0,0.057462626630570134,0.011751592389605827,0.002627735942702782,0.05196271209386004,0.06296254116728023,20,cell
5.0,QR_Q_P4_shared_energy,20,20,1.0,0.28731313315285084,0.05875796194802911,0.013138679713513905,0.2598135604693004,0.3148127058364013,20,cell
5.0,QR_Q_P4_smallest_principal_angle,20,20,1.0,1.1422024250060856,0.04543793018907817,0.010160230065966867,1.120936819079695,1.1634680309324763,20,cell
5.0,U4_Q_C_capture,20,20,1.0,0.5197847461370066,0.045532434674065383,0.010181361911227867,0.49847491075017064,0.5410945815238427,20,cell
5.0,U4_Q_C_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,U4_Q_C_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_C_excess_capture,20,20,1.0,0.47978474613700656,0.04553243467406534,0.010181361911227859,0.45847491075017055,0.5010945815238426,20,cell
5.0,U4_Q_C_excess_purity,20,20,1.0,0.359838559602755,0.034149326005549034,0.0076360214334209,0.343856183062628,0.37582093614288203,20,cell
5.0,U4_Q_C_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_C_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,U4_Q_C_full_capture,20,20,1.0,0.5334504335862851,0.03595302047738567,0.008039339778387628,0.5166239020485586,0.5502769651240116,20,cell
5.0,U4_Q_C_full_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_C_full_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_C_full_excess_capture,20,20,1.0,0.49345043358628493,0.03595302047738564,0.008039339778387623,0.4766239020485584,0.5102769651240114,20,cell
5.0,U4_Q_C_full_excess_purity,20,20,1.0,0.49345043358628493,0.03595302047738564,0.008039339778387623,0.4766239020485584,0.5102769651240114,20,cell
5.0,U4_Q_C_full_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_C_full_expected_random_purity,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_C_full_largest_canonical_correlation,20,20,1.0,0.9547444707992254,0.012205639800018606,0.002729264030171854,0.9490320555332445,0.9604568860652063,20,cell
5.0,U4_Q_C_full_purity,20,20,1.0,0.5334504335862851,0.03595302047738567,0.008039339778387628,0.5166239020485586,0.5502769651240116,20,cell
5.0,U4_Q_C_full_shared_energy,20,20,1.0,2.1338017343451403,0.14381208190954262,0.032157359113550506,2.0664956081942343,2.2011078604960463,20,cell
5.0,U4_Q_C_full_smallest_principal_angle,20,20,1.0,0.29926141259501693,0.040719622602796546,0.009105184415798998,0.28020404259292636,0.3183187825971075,20,cell
5.0,U4_Q_C_largest_canonical_correlation,20,20,1.0,0.9364518678014058,0.01951967639528762,0.004364732331866117,0.9273163780397565,0.945587357563055,20,cell
5.0,U4_Q_C_purity,20,20,1.0,0.38983855960275493,0.03414932600554901,0.007636021433420895,0.3738561830626279,0.40582093614288195,20,cell
5.0,U4_Q_C_shared_energy,20,20,1.0,1.5593542384110197,0.13659730402219608,0.030544085733683585,1.4954247322505116,1.6232837445715278,20,cell
5.0,U4_Q_C_smallest_principal_angle,20,20,1.0,0.3543407705742575,0.05512363381125365,0.012326019236876897,0.32854211581637516,0.38013942533213985,20,cell
5.0,U4_Q_C_unique_capture,20,20,1.0,0.5619942763020553,0.04636520850208967,0.01036757580016237,0.5402946907664145,0.5836938618376962,20,cell
5.0,U4_Q_C_unique_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,U4_Q_C_unique_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_C_unique_excess_capture,20,20,1.0,0.5219942763020553,0.04636520850208966,0.010367575800162367,0.5002946907664145,0.5436938618376961,20,cell
5.0,U4_Q_C_unique_excess_purity,20,20,1.0,0.39149570722654137,0.03477390637656725,0.007775681850121776,0.37522101807481073,0.407770396378272,20,cell
5.0,U4_Q_C_unique_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_C_unique_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,U4_Q_C_unique_largest_canonical_correlation,20,20,1.0,0.975354431757156,0.004548629721252689,0.0010171045261196932,0.9732256075181399,0.977483255996172,20,cell
5.0,U4_Q_C_unique_purity,20,20,1.0,0.4214957072265414,0.03477390637656724,0.0077756818501217755,0.40522101807481076,0.43777039637827203,20,cell
5.0,U4_Q_C_unique_shared_energy,20,20,1.0,1.6859828289061656,0.13909562550626897,0.031102727400487102,1.620884072299243,1.7510815855130881,20,cell
5.0,U4_Q_C_unique_smallest_principal_angle,20,20,1.0,0.22136967541798064,0.019826783349591256,0.004433403534484702,0.21209045517740555,0.23064889565855573,20,cell
5.0,U4_Q_F_capture,20,20,1.0,0.0028493117892213317,0.0027533489619040717,0.0006156675444595983,0.0015607048091489239,0.00413791876929374,20,cell
5.0,U4_Q_F_dim_Q,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,U4_Q_F_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_F_excess_capture,20,20,1.0,-0.03715068821077857,0.002753348961904071,0.000615667544459598,-0.03843929519085098,-0.03586208123070616,20,cell
5.0,U4_Q_F_excess_purity,20,20,1.0,-0.046438360263473234,0.0034416862023800934,0.0007695844305744987,-0.048049118988563747,-0.04482760153838272,20,cell
5.0,U4_Q_F_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_F_expected_random_purity,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,U4_Q_F_largest_canonical_correlation,20,20,1.0,0.09950850420107471,0.04529717503893002,0.01012875625757542,0.07830877371273114,0.12070823468941828,20,cell
5.0,U4_Q_F_purity,20,20,1.0,0.0035616397365266757,0.00344168620238009,0.000769584430574498,0.0019508810114361656,0.005172398461617185,20,cell
5.0,U4_Q_F_shared_energy,20,20,1.0,0.014246558946106847,0.01376674480952036,0.003078337722297992,0.007803524045744806,0.020689593846468887,20,cell
5.0,U4_Q_F_smallest_principal_angle,20,20,1.0,1.470984963133005,0.04573719026258833,0.010227146652698896,1.4495792991809453,1.4923906270850646,20,cell
5.0,U4_Q_F_unique_capture,20,20,1.0,0.028175029888250602,0.009661468546818255,0.0021603700433161727,0.02365332342116683,0.03269673635533437,20,cell
5.0,U4_Q_F_unique_dim_Q,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,U4_Q_F_unique_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_F_unique_excess_capture,20,20,1.0,-0.011824970111749305,0.009661468546818238,0.002160370043316169,-0.01634667657883307,-0.007303263644665542,20,cell
5.0,U4_Q_F_unique_excess_purity,20,20,1.0,-0.014781212639686642,0.0120768356835228,0.0027004625541452118,-0.020433345723541347,-0.009129079555831938,20,cell
5.0,U4_Q_F_unique_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_F_unique_expected_random_purity,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,U4_Q_F_unique_largest_canonical_correlation,20,20,1.0,0.31094076193209064,0.05885551100788005,0.013160492346410695,0.2833955348831972,0.3384859889809841,20,cell
5.0,U4_Q_F_unique_purity,20,20,1.0,0.03521878736031327,0.01207683568352282,0.002700462554145216,0.029566654276458555,0.04087092044416798,20,cell
5.0,U4_Q_F_unique_shared_energy,20,20,1.0,0.1408751494412532,0.04830734273409128,0.010801850216580864,0.11826661710583436,0.16348368177667205,20,cell
5.0,U4_Q_F_unique_smallest_principal_angle,20,20,1.0,1.25398901311672,0.06186174260233911,0.013832706166542499,1.225036826372585,1.2829411998608549,20,cell
5.0,U4_Q_P4_capture,20,20,1.0,0.5486427432355212,0.03806898046351442,0.008512482815052968,0.5308259119408784,0.566459574530164,20,cell
5.0,U4_Q_P4_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_P4_dim_U,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,U4_Q_P4_excess_capture,20,20,1.0,0.5086427432355213,0.038068980463514424,0.00851248281505297,0.49082591194087843,0.5264595745301641,20,cell
5.0,U4_Q_P4_excess_purity,20,20,1.0,0.5086427432355213,0.038068980463514424,0.00851248281505297,0.49082591194087843,0.5264595745301641,20,cell
5.0,U4_Q_P4_expected_random_capture,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_P4_expected_random_purity,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,U4_Q_P4_largest_canonical_correlation,20,20,1.0,0.9639490409479192,0.013873966351842525,0.003102313188026465,0.9574558248210718,0.9704422570747666,20,cell
5.0,U4_Q_P4_purity,20,20,1.0,0.5486427432355212,0.03806898046351442,0.008512482815052968,0.5308259119408784,0.566459574530164,20,cell
5.0,U4_Q_P4_shared_energy,20,20,1.0,2.194570972942085,0.15227592185405767,0.03404993126021187,2.1233036477635134,2.265838298120656,20,cell
5.0,U4_Q_P4_smallest_principal_angle,20,20,1.0,0.26439045909284997,0.05189680972113338,0.011604479435182613,0.24010200449612676,0.2886789136895732,20,cell
5.0,UMP_Q_C_capture,20,20,1.0,0.4185923332644296,0.019658449984962235,0.004395763049865527,0.409391895463582,0.42779277106527713,20,cell
5.0,UMP_Q_C_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,UMP_Q_C_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_C_excess_capture,20,20,1.0,0.3980923332644296,0.01941932330527372,0.004342292698763794,0.3890038101946356,0.40718085633422363,20,cell
5.0,UMP_Q_C_excess_purity,20,20,1.0,0.5861251454477452,0.03744357843767379,0.008372638670748396,0.5686010113109999,0.6036492795844904,20,cell
5.0,UMP_Q_C_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
5.0,UMP_Q_C_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,UMP_Q_C_full_capture,20,20,1.0,0.44008469180340964,0.015594822490665959,0.003487108318617166,0.43278609021221676,0.44738329339460253,20,cell
5.0,UMP_Q_C_full_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,UMP_Q_C_full_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_C_full_excess_capture,20,20,1.0,0.41958469180340974,0.015108546794160176,0.0033783737672978672,0.4125136742436734,0.42665570936314606,20,cell
5.0,UMP_Q_C_full_excess_purity,20,20,1.0,0.8235580741432363,0.04114028839571148,0.009199248146675663,0.8043038264897735,0.8428123217966992,20,cell
5.0,UMP_Q_C_full_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
5.0,UMP_Q_C_full_expected_random_purity,20,20,1.0,0.04000000000000001,7.119154932824459e-18,1.5918914372148438e-18,0.04000000000000001,0.04000000000000001,20,cell
5.0,UMP_Q_C_full_largest_canonical_correlation,20,20,1.0,0.9537604743321462,0.013097426577397122,0.0029286736157372374,0.9476306900068973,0.9598902586573951,20,cell
5.0,UMP_Q_C_full_purity,20,20,1.0,0.8635580741432362,0.04114028839571147,0.00919924814667566,0.8443038264897733,0.882812321796699,20,cell
5.0,UMP_Q_C_full_shared_energy,20,20,1.0,1.7603387672136386,0.062379289962663766,0.013948433274468649,1.731144360848867,1.7895331735784101,20,cell
5.0,UMP_Q_C_full_smallest_principal_angle,20,20,1.0,0.3023556941011936,0.042624601722581555,0.009531150696554698,0.28240676642711454,0.3223046217752727,20,cell
5.0,UMP_Q_C_largest_canonical_correlation,20,20,1.0,0.9353882583727913,0.02011759493371689,0.004498430981559634,0.9259729341212916,0.944803582624291,20,cell
5.0,UMP_Q_C_purity,20,20,1.0,0.6161251454477452,0.037443578437673805,0.0083726386707484,0.598601011311,0.6336492795844905,20,cell
5.0,UMP_Q_C_shared_energy,20,20,1.0,1.2557769997932886,0.058975349954886715,0.013187289149596585,1.2281756863907458,1.2833783131958314,20,cell
5.0,UMP_Q_C_smallest_principal_angle,20,20,1.0,0.35720912443788033,0.0564199261414539,0.012615879013780832,0.33080378619453266,0.383614462681228,20,cell
5.0,UMP_Q_C_unique_capture,20,20,1.0,0.45524742229000015,0.01662613707144796,0.0037177172694986917,0.4474661506174504,0.4630286939625499,20,cell
5.0,UMP_Q_C_unique_dim_Q,20,20,1.0,3.0,0.0,0.0,3.0,3.0,20,cell
5.0,UMP_Q_C_unique_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_C_unique_excess_capture,20,20,1.0,0.4347474222900002,0.015852420754954407,0.0035447090416006587,0.42732826100005156,0.4421665835799488,20,cell
5.0,UMP_Q_C_unique_excess_purity,20,20,1.0,0.6397017376161097,0.026930968008602677,0.006021947516710773,0.62709765660925,0.6523058186229694,20,cell
5.0,UMP_Q_C_unique_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
5.0,UMP_Q_C_unique_expected_random_purity,20,20,1.0,0.030000000000000006,7.119154932824459e-18,1.5918914372148438e-18,0.030000000000000002,0.03000000000000001,20,cell
5.0,UMP_Q_C_unique_largest_canonical_correlation,20,20,1.0,0.9748480302148502,0.004676590748350037,0.0010457174816257294,0.9726593183716924,0.9770367420580081,20,cell
5.0,UMP_Q_C_unique_purity,20,20,1.0,0.6697017376161096,0.026930968008602656,0.006021947516710768,0.6570976566092499,0.6823058186229694,20,cell
5.0,UMP_Q_C_unique_shared_energy,20,20,1.0,1.3657422668700003,0.04987841121434391,0.011153151808496081,1.342398451852351,1.3890860818876496,20,cell
5.0,UMP_Q_C_unique_smallest_principal_angle,20,20,1.0,0.22362755821889121,0.020272647296388016,0.004533101743860093,0.214139667227912,0.23311544920987043,20,cell
5.0,UMP_Q_F_capture,20,20,1.0,0.002750346253814329,0.002717643676657175,0.0006076835999627901,0.0014784498616228008,0.004022242646005857,20,cell
5.0,UMP_Q_F_dim_Q,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,UMP_Q_F_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_F_excess_capture,20,20,1.0,-0.017749653746185576,0.0032934314833582756,0.0007364336676027072,-0.01929102712695414,-0.01620828036541701,20,cell
5.0,UMP_Q_F_excess_purity,20,20,1.0,-0.043175212207589866,0.0068243629243369495,0.0015259739401946673,-0.046369112370817464,-0.03998131204436227,20,cell
5.0,UMP_Q_F_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
5.0,UMP_Q_F_expected_random_purity,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,UMP_Q_F_largest_canonical_correlation,20,20,1.0,0.09879048815561009,0.04524059230942096,0.010116103974621945,0.07761723919983132,0.11996373711138886,20,cell
5.0,UMP_Q_F_purity,20,20,1.0,0.006824787792410044,0.006824362924336948,0.0015259739401946668,0.0036308876291824507,0.010018687955637639,20,cell
5.0,UMP_Q_F_shared_energy,20,20,1.0,0.013751731269071851,0.013588218383285871,0.00303841799981395,0.007392249308114213,0.02011121323002949,20,cell
5.0,UMP_Q_F_smallest_principal_angle,20,20,1.0,1.4717079729213591,0.04567435352975524,0.010213095932089017,1.4503317174655177,1.4930842283772006,20,cell
5.0,UMP_Q_F_unique_capture,20,20,1.0,0.024743399669156722,0.007966616412485882,0.0017813895848983934,0.021014908417692033,0.028471890920621412,20,cell
5.0,UMP_Q_F_unique_dim_Q,20,20,1.0,5.0,0.0,0.0,5.0,5.0,20,cell
5.0,UMP_Q_F_unique_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_F_unique_excess_capture,20,20,1.0,0.004243399669156754,0.007580058685526023,0.0016949526494273888,0.0006958230028222129,0.007790976335491294,20,cell
5.0,UMP_Q_F_unique_excess_purity,20,20,1.0,0.010401379960774648,0.018700573400512392,0.004181575334177011,0.001649242201021894,0.019153517720527403,20,cell
5.0,UMP_Q_F_unique_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
5.0,UMP_Q_F_unique_expected_random_purity,20,20,1.0,0.05000000000000001,0.0,0.0,0.05000000000000001,0.05000000000000001,20,cell
5.0,UMP_Q_F_unique_largest_canonical_correlation,20,20,1.0,0.30175494203139847,0.05703564466867755,0.012753557861968646,0.2750614386470105,0.32844844541578644,20,cell
5.0,UMP_Q_F_unique_purity,20,20,1.0,0.060401379960774625,0.018700573400512434,0.00418157533417702,0.05164924220102185,0.0691535177205274,20,cell
5.0,UMP_Q_F_unique_shared_energy,20,20,1.0,0.12371699834578383,0.039833082062429415,0.00890694792449197,0.10507454208846038,0.14235945460310728,20,cell
5.0,UMP_Q_F_unique_smallest_principal_angle,20,20,1.0,1.2636990708730018,0.05978546972821842,0.013368437437905225,1.2357186097456143,1.2916795320003893,20,cell
5.0,UMP_Q_P4_capture,20,20,1.0,0.4491881345833117,0.0159502565735155,0.0035665857956943526,0.44172318472081257,0.4566530844458108,20,cell
5.0,UMP_Q_P4_dim_Q,20,20,1.0,4.0,0.0,0.0,4.0,4.0,20,cell
5.0,UMP_Q_P4_dim_U,20,20,1.0,2.05,0.127733274731701,0.028562028528873965,1.9902189872463716,2.1097810127536283,20,cell
5.0,UMP_Q_P4_excess_capture,20,20,1.0,0.4286881345833117,0.015397543392573987,0.0034429953712298163,0.4214818624521114,0.43589440671451196,20,cell
5.0,UMP_Q_P4_excess_purity,20,20,1.0,0.8413162311646001,0.04057652947095321,0.009073187818807494,0.8223258308096719,0.8603066315195282,20,cell
5.0,UMP_Q_P4_expected_random_capture,20,20,1.0,0.0205,0.0012773327473170107,0.0002856202852887398,0.019902189872463717,0.021097810127536285,20,cell
