contrast,r_a,r_b,metric,n_paired,mean_delta,sd_delta,mcse_delta,t_stat,p_value,ci95_low,ci95_high,deltas_by_replication
H-under: r=3 minus r=5,3,5,U4_Q_C_capture,20,-0.08508498481237517,0.04133505482008632,0.009242799243139335,-9.205542885239158,1.9626302361075432e-08,-0.10443038595833229,-0.06573958366641805,0:-0.1337285313;1:-0.05073471143;2:-0.05454092629;3:-0.1343209541;4:-0.09964873407;5:-0.1313299698;6:-0.01499438042;7:-0.08849428755;8:-0.07680147831;9:-0.1397882527;10:-0.1210337058;11:-0.08176767595;12:-0.03303528125;13:-0.05429063153;14:-0.0857460919;15:-0.04501873529;16:-0.09699098586;17:-0.157099805;18:-0.07384525943;19:-0.02848929812
H-under: r=3 minus r=5,3,5,U4_Q_C_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_excess_capture,20,-0.08508498481237517,0.04133505482008628,0.009242799243139326,-9.205542885239167,1.9626302361075432e-08,-0.10443038595833226,-0.06573958366641808,0:-0.1337285313;1:-0.05073471143;2:-0.05454092629;3:-0.1343209541;4:-0.09964873407;5:-0.1313299698;6:-0.01499438042;7:-0.08849428755;8:-0.07680147831;9:-0.1397882527;10:-0.1210337058;11:-0.08176767595;12:-0.03303528125;13:-0.05429063153;14:-0.0857460919;15:-0.04501873529;16:-0.09699098586;17:-0.157099805;18:-0.07384525943;19:-0.02848929812
H-under: r=3 minus r=5,3,5,U4_Q_C_excess_purity,20,-0.06381373860928136,0.03100129111506473,0.006932099432354498,-9.205542885239158,1.9626302361075432e-08,-0.07832278946874918,-0.049304687749813524,0:-0.1002963985;1:-0.03805103357;2:-0.04090569471;3:-0.1007407156;4:-0.07473655056;5:-0.09849747737;6:-0.01124578532;7:-0.06637071566;8:-0.05760110873;9:-0.1048411895;10:-0.09077527938;11:-0.06132575696;12:-0.02477646093;13:-0.04071797365;14:-0.06430956892;15:-0.03376405147;16:-0.07274323939;17:-0.1178248538;18:-0.05538394457;19:-0.02136697359
H-under: r=3 minus r=5,3,5,U4_Q_C_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_full_capture,20,-0.07800438195593262,0.031850351625265595,0.007121955134136477,-10.952664048955778,1.1918921405396077e-09,-0.0929108053660967,-0.06309795854576855,0:-0.1240598774;1:-0.04701817344;2:-0.06166742463;3:-0.1158983779;4:-0.1023743393;5:-0.1062824046;6:-0.0333222774;7:-0.08353424268;8:-0.07930188534;9:-0.1222945854;10:-0.09404501054;11:-0.09290496924;12:-0.03470692627;13:-0.0554863541;14:-0.08770047196;15:-0.02434122662;16:-0.08419585272;17:-0.1138479639;18:-0.05888983495;19:-0.03821544074
H-under: r=3 minus r=5,3,5,U4_Q_C_full_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_full_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_full_excess_capture,20,-0.07800438195593257,0.03185035162526562,0.007121955134136484,-10.95266404895576,1.1918921405396077e-09,-0.09291080536609665,-0.06309795854576848,0:-0.1240598774;1:-0.04701817344;2:-0.06166742463;3:-0.1158983779;4:-0.1023743393;5:-0.1062824046;6:-0.0333222774;7:-0.08353424268;8:-0.07930188534;9:-0.1222945854;10:-0.09404501054;11:-0.09290496924;12:-0.03470692627;13:-0.0554863541;14:-0.08770047196;15:-0.02434122662;16:-0.08419585272;17:-0.1138479639;18:-0.05888983495;19:-0.03821544074
H-under: r=3 minus r=5,3,5,U4_Q_C_full_excess_purity,20,-0.07800438195593257,0.03185035162526562,0.007121955134136484,-10.95266404895576,1.1918921405396077e-09,-0.09291080536609665,-0.06309795854576848,0:-0.1240598774;1:-0.04701817344;2:-0.06166742463;3:-0.1158983779;4:-0.1023743393;5:-0.1062824046;6:-0.0333222774;7:-0.08353424268;8:-0.07930188534;9:-0.1222945854;10:-0.09404501054;11:-0.09290496924;12:-0.03470692627;13:-0.0554863541;14:-0.08770047196;15:-0.02434122662;16:-0.08419585272;17:-0.1138479639;18:-0.05888983495;19:-0.03821544074
H-under: r=3 minus r=5,3,5,U4_Q_C_full_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_full_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_full_largest_canonical_correlation,20,0.0009099862370911371,0.015808977143092994,0.0035349947546696354,0.2574222312180433,0.7996201645356698,-0.006488842816639446,0.00830881529082172,0:-0.008662128917;1:-0.008566518383;2:0.007423477697;3:0.03460291177;4:0.0203485663;5:0.01072817002;6:-0.01042458482;7:-0.0194706516;8:-0.007350914381;9:-0.01084429254;10:0.01295792331;11:-0.009687629279;12:0.01289106504;13:0.03069252108;14:0.003763214403;15:0.01024254238;16:-0.01668665407;17:-0.01081567526;18:-0.007726944422;19:-0.01521467359
H-under: r=3 minus r=5,3,5,U4_Q_C_full_purity,20,-0.07800438195593262,0.031850351625265595,0.007121955134136477,-10.952664048955778,1.1918921405396077e-09,-0.0929108053660967,-0.06309795854576855,0:-0.1240598774;1:-0.04701817344;2:-0.06166742463;3:-0.1158983779;4:-0.1023743393;5:-0.1062824046;6:-0.0333222774;7:-0.08353424268;8:-0.07930188534;9:-0.1222945854;10:-0.09404501054;11:-0.09290496924;12:-0.03470692627;13:-0.0554863541;14:-0.08770047196;15:-0.02434122662;16:-0.08419585272;17:-0.1138479639;18:-0.05888983495;19:-0.03821544074
H-under: r=3 minus r=5,3,5,U4_Q_C_full_shared_energy,20,-0.31201752782373043,0.1274014065010624,0.028487820536545916,-10.952664048955773,1.1918921405396077e-09,-0.3716432214643868,-0.2523918341830741,0:-0.4962395097;1:-0.1880726937;2:-0.2466696985;3:-0.4635935114;4:-0.4094973571;5:-0.4251296183;6:-0.1332891096;7:-0.3341369707;8:-0.3172075414;9:-0.4891783417;10:-0.3761800421;11:-0.371619877;12:-0.1388277051;13:-0.2219454164;14:-0.3508018878;15:-0.09736490648;16:-0.3367834109;17:-0.4553918557;18:-0.2355593398;19:-0.152861763
H-under: r=3 minus r=5,3,5,U4_Q_C_full_smallest_principal_angle,20,-0.00313419830769935,0.05421276279167962,0.01212234228502669,-0.25854725382326965,0.7987646981213288,-0.02850655230603064,0.02223815569063194,0:0.0307342929;1:0.03059321715;2:-0.02317542926;3:-0.1081830948;4:-0.07773675812;5:-0.03274902714;6:0.03509657884;7:0.0623561163;8:0.02217495;9:0.03930433211;10:-0.0424495134;11:0.03355916629;12:-0.04296172264;13:-0.1122573945;14:-0.0111054784;15:-0.04287766887;16:0.0552261802;17:0.04389160736;18:0.0267226725;19:0.05115300729
H-under: r=3 minus r=5,3,5,U4_Q_C_largest_canonical_correlation,20,0.0018996049168564454,0.017796227840090908,0.003979357519351753,0.47736472725021595,0.6385476555874465,-0.006429286092237167,0.010228495925950059,0:0.02765985729;1:-0.01410297479;2:0.01278911079;3:0.03052019316;4:0.01370571777;5:0.0003169435371;6:-0.01382628864;7:-0.01757922031;8:0.01114869517;9:-0.01709079803;10:-0.01397125989;11:-0.01629488151;12:0.02316793384;13:0.01864734705;14:-0.007100606351;15:0.03445188586;16:-0.008483483896;17:-0.003638103703;18:-0.00904018991;19:-0.01328777911
H-under: r=3 minus r=5,3,5,U4_Q_C_purity,20,-0.06381373860928136,0.031001291115064722,0.0069320994323544965,-9.20554288523916,1.9626302361075432e-08,-0.07832278946874918,-0.04930468774981353,0:-0.1002963985;1:-0.03805103357;2:-0.04090569471;3:-0.1007407156;4:-0.07473655056;5:-0.09849747737;6:-0.01124578532;7:-0.06637071566;8:-0.05760110873;9:-0.1048411895;10:-0.09077527938;11:-0.06132575696;12:-0.02477646093;13:-0.04071797365;14:-0.06430956892;15:-0.03376405147;16:-0.07274323939;17:-0.1178248538;18:-0.05538394457;19:-0.02136697359
H-under: r=3 minus r=5,3,5,U4_Q_C_shared_energy,20,-0.2552549544371254,0.12400516446025886,0.027728397729417983,-9.205542885239161,1.9626302361075432e-08,-0.31329115787499673,-0.19721875099925412,0:-0.4011855939;1:-0.1522041343;2:-0.1636227789;3:-0.4029628624;4:-0.2989462022;5:-0.3939899095;6:-0.04498314127;7:-0.2654828626;8:-0.2304044349;9:-0.4193647581;10:-0.3631011175;11:-0.2453030279;12:-0.09910584374;13:-0.1628718946;14:-0.2572382757;15:-0.1350562059;16:-0.2909729576;17:-0.4712994151;18:-0.2215357783;19:-0.08546789437
H-under: r=3 minus r=5,3,5,U4_Q_C_smallest_principal_angle,20,-0.006373777180045584,0.054540139664688785,0.01219554597925767,-0.522631556708177,0.6072717466126654,-0.031899348271273865,0.019151793911182696,0:-0.07496795001;1:0.04319052435;2:-0.0340355528;3:-0.08710059214;4:-0.04324149845;5:-0.0009017218495;6:0.03035293721;7:0.05429221732;8:-0.02948080509;9:0.05428296573;10:0.04011141019;11:0.05307511424;12:-0.06886234619;13:-0.06079714543;14:0.01601685474;15:-0.1241355814;16:0.0258098288;17:0.0132135487;18:0.03011335092;19:0.03558889752
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_capture,20,-0.12200622808047043,0.04487388492610667,0.010034105710927764,-12.15915315179489,2.0733192940269873e-10,-0.14300785269791758,-0.1010046034630233,0:-0.1788240501;1:-0.06730350429;2:-0.1080411695;3:-0.2160168488;4:-0.1679630815;5:-0.1537643094;6:-0.05360287456;7:-0.09601517297;8:-0.1095085472;9:-0.1563607751;10:-0.1604346544;11:-0.09925454131;12:-0.05813119737;13:-0.1098397818;14:-0.1349889278;15:-0.09174854098;16:-0.1263555451;17:-0.1786965721;18:-0.09539045109;19:-0.07788401625
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_excess_capture,20,-0.12200622808047043,0.04487388492610667,0.010034105710927764,-12.15915315179489,2.0733192940269873e-10,-0.14300785269791758,-0.1010046034630233,0:-0.1788240501;1:-0.06730350429;2:-0.1080411695;3:-0.2160168488;4:-0.1679630815;5:-0.1537643094;6:-0.05360287456;7:-0.09601517297;8:-0.1095085472;9:-0.1563607751;10:-0.1604346544;11:-0.09925454131;12:-0.05813119737;13:-0.1098397818;14:-0.1349889278;15:-0.09174854098;16:-0.1263555451;17:-0.1786965721;18:-0.09539045109;19:-0.07788401625
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_excess_purity,20,-0.0915046710603528,0.03365541369458001,0.007525579283195824,-12.159153151794886,2.0733192940269873e-10,-0.10725588952343815,-0.07575345259726746,0:-0.1341180376;1:-0.05047762822;2:-0.08103087716;3:-0.1620126366;4:-0.1259723111;5:-0.1153232321;6:-0.04020215592;7:-0.07201137973;8:-0.0821314104;9:-0.1172705813;10:-0.1203259908;11:-0.07444090598;12:-0.04359839803;13:-0.08237983633;14:-0.1012416959;15:-0.06881140573;16:-0.09476665884;17:-0.134022429;18:-0.07154283832;19:-0.05841301219
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_largest_canonical_correlation,20,-0.01259859251243393,0.00768080620359193,0.0017174804793233644,-7.3355084171887635,5.926981909709639e-07,-0.016193320468634365,-0.009003864556233495,0:-0.00692443634;1:-0.0133837352;2:-0.01378490083;3:0.0002869531503;4:-0.005318785796;5:-0.01271635556;6:-0.02153559098;7:-0.02399145531;8:-0.01229333282;9:-0.01850633574;10:-0.01740947031;11:-0.01920314991;12:-0.00578418381;13:0.002174324635;14:-0.01954237252;15:-0.001119466405;16:-0.01363880767;17:-0.01892734395;18:-0.009832658111;19:-0.02052074677
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_purity,20,-0.09150467106035279,0.03365541369457999,0.00752557928319582,-12.15915315179489,2.0733192940269873e-10,-0.10725588952343813,-0.07575345259726744,0:-0.1341180376;1:-0.05047762822;2:-0.08103087716;3:-0.1620126366;4:-0.1259723111;5:-0.1153232321;6:-0.04020215592;7:-0.07201137973;8:-0.0821314104;9:-0.1172705813;10:-0.1203259908;11:-0.07444090598;12:-0.04359839803;13:-0.08237983633;14:-0.1012416959;15:-0.06881140573;16:-0.09476665884;17:-0.134022429;18:-0.07154283832;19:-0.05841301219
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_shared_energy,20,-0.3660186842414112,0.13462165477831997,0.03010231713278328,-12.159153151794891,2.0733192940269873e-10,-0.4290235580937526,-0.3030138103890698,0:-0.5364721503;1:-0.2019105129;2:-0.3241235086;3:-0.6480505465;4:-0.5038892446;5:-0.4612929282;6:-0.1608086237;7:-0.2880455189;8:-0.3285256416;9:-0.4690823252;10:-0.4813039632;11:-0.2977636239;12:-0.1743935921;13:-0.3295193453;14:-0.4049667834;15:-0.2752456229;16:-0.3790666354;17:-0.5360897162;18:-0.2861713533;19:-0.2336520488
H-under: r=3 minus r=5,3,5,U4_Q_C_unique_smallest_principal_angle,20,0.05078946045271955,0.029399311132724263,0.006573885818443779,7.725941985518517,2.801575000876966e-07,0.03703015930378337,0.06454876160165574,0:0.03010300125;1:0.05945055844;2:0.05548245697;3:-1.996080084e-05;4:0.02266385575;5:0.0503114136;6:0.08270559219;7:0.09002333902;8:0.04994732933;9:0.07824481189;10:0.0681391519;11:0.07952323694;12:0.02436430818;13:-0.009100394843;14:0.07046883181;15:0.006352336901;16:0.05775510006;17:0.08018601683;18:0.04598525189;19:0.07320297174
H-under: r=3 minus r=5,3,5,U4_Q_F_capture,20,0.38952112294279806,0.0031612461896760526,0.0007068761373727848,551.0457947986672,0.0,0.38804161418378963,0.3910006317018065,0:0.3898495979;1:0.3933542459;2:0.3902333696;3:0.3787945713;4:0.3888255258;5:0.3887248325;6:0.3922256245;7:0.3918100769;8:0.3889642482;9:0.3920274277;10:0.3876119368;11:0.3907627262;12:0.3885511481;13:0.3857766116;14:0.3912790698;15:0.3877402068;16:0.3915209502;17:0.3893640234;18:0.3921939114;19:0.3908123543
H-under: r=3 minus r=5,3,5,U4_Q_F_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_excess_capture,20,0.389521122942798,0.0031612461896760543,0.0007068761373727851,551.0457947986669,0.0,0.3880416141837896,0.39100063170180643,0:0.3898495979;1:0.3933542459;2:0.3902333696;3:0.3787945713;4:0.3888255258;5:0.3887248325;6:0.3922256245;7:0.3918100769;8:0.3889642482;9:0.3920274277;10:0.3876119368;11:0.3907627262;12:0.3885511481;13:0.3857766116;14:0.3912790698;15:0.3877402068;16:0.3915209502;17:0.3893640234;18:0.3921939114;19:0.3908123543
H-under: r=3 minus r=5,3,5,U4_Q_F_excess_purity,20,0.48690140367849744,0.00395155773709506,0.0008835951717159796,551.0457947986679,0.0,0.4850520177297369,0.488750789627258,0:0.4873119973;1:0.4916928073;2:0.487791712;3:0.4734932141;4:0.4860319072;5:0.4859060406;6:0.4902820306;7:0.4897625962;8:0.4862053103;9:0.4900342847;10:0.484514921;11:0.4884534077;12:0.4856889351;13:0.4822207645;14:0.4890988373;15:0.4846752585;16:0.4894011877;17:0.4867050293;18:0.4902423893;19:0.4885154429
H-under: r=3 minus r=5,3,5,U4_Q_F_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_largest_canonical_correlation,20,0.8928223435946544,0.04587964311679554,0.010259000079258515,87.02820320664082,0.0,0.8713500096545901,0.9142946775347187,0:0.8892418765;1:0.9491441964;2:0.9226546082;3:0.7683524585;4:0.8624764228;5:0.9026942081;6:0.9053614458;7:0.9132871039;8:0.8526689589;9:0.9161729293;10:0.8632371429;11:0.92406617;12:0.9019563847;13:0.8076881142;14:0.949569879;15:0.856918541;16:0.9117119104;17:0.9024468381;18:0.9275680038;19:0.9292296793
H-under: r=3 minus r=5,3,5,U4_Q_F_purity,20,0.4869014036784975,0.003951557737095067,0.0008835951717159811,551.0457947986671,0.0,0.48505201772973694,0.48875078962725804,0:0.4873119973;1:0.4916928073;2:0.487791712;3:0.4734932141;4:0.4860319072;5:0.4859060406;6:0.4902820306;7:0.4897625962;8:0.4862053103;9:0.4900342847;10:0.484514921;11:0.4884534077;12:0.4856889351;13:0.4822207645;14:0.4890988373;15:0.4846752585;16:0.4894011877;17:0.4867050293;18:0.4902423893;19:0.4885154429
H-under: r=3 minus r=5,3,5,U4_Q_F_shared_energy,20,1.94760561471399,0.015806230948380278,0.003534380686863927,551.0457947986666,0.0,1.9402080709189478,1.9550031585090322,0:1.949247989;1:1.966771229;2:1.951166848;3:1.893972856;4:1.944127629;5:1.943624162;6:1.961128122;7:1.959050385;8:1.944821241;9:1.960137139;10:1.938059684;11:1.953813631;12:1.94275574;13:1.928883058;14:1.956395349;15:1.938701034;16:1.957604751;17:1.946820117;18:1.960969557;19:1.954061772
H-under: r=3 minus r=5,3,5,U4_Q_F_smallest_principal_angle,20,-1.3486442662549294,0.05179239416775447,0.011581131407656263,-116.45185766248566,0.0,-1.372883852868417,-1.3244046796414417,0:-1.342629484;1:-1.424601454;2:-1.378970601;3:-1.217914922;4:-1.316812444;5:-1.337777265;6:-1.366066488;7:-1.368889091;8:-1.300495841;9:-1.392934226;10:-1.311868852;11:-1.373783424;12:-1.335133073;13:-1.267145188;14:-1.41442329;15:-1.299487084;16:-1.378323288;17:-1.353043913;18:-1.40036322;19:-1.392222179
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_capture,20,0.3673683769819408,0.013905777850782763,0.0031094264554361183,118.14666860497104,0.0,0.36086027261529957,0.37387648134858203,0:0.3627922866;1:0.3834129702;2:0.3581332236;3:0.3297770344;4:0.3478369173;5:0.3752642287;6:0.369060528;7:0.3872975457;8:0.3693400069;9:0.3820839143;10:0.3639713676;11:0.380270607;12:0.3734935984;13:0.3524471215;14:0.3617333683;15:0.3597023234;16:0.3739022146;17:0.3764059632;18:0.3792667964;19:0.3611755235
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_excess_capture,20,0.3673683769819408,0.013905777850782728,0.0031094264554361105,118.14666860497134,0.0,0.3608602726152996,0.373876481348582,0:0.3627922866;1:0.3834129702;2:0.3581332236;3:0.3297770344;4:0.3478369173;5:0.3752642287;6:0.369060528;7:0.3872975457;8:0.3693400069;9:0.3820839143;10:0.3639713676;11:0.380270607;12:0.3734935984;13:0.3524471215;14:0.3617333683;15:0.3597023234;16:0.3739022146;17:0.3764059632;18:0.3792667964;19:0.3611755235
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_excess_purity,20,0.459210471227426,0.01738222231347844,0.003886783069295145,118.14666860497111,0.0,0.4510753407691245,0.4673456016857275,0:0.4534903582;1:0.4792662127;2:0.4476665295;3:0.4122212931;4:0.4347961466;5:0.4690802859;6:0.46132566;7:0.4841219321;8:0.4616750086;9:0.4776048929;10:0.4549642095;11:0.4753382587;12:0.466866998;13:0.4405589019;14:0.4521667104;15:0.4496279042;16:0.4673777683;17:0.470507454;18:0.4740834955;19:0.4514694043
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_largest_canonical_correlation,20,0.6756662739339532,0.060148000470368425,0.013449501776243312,50.23727162350537,0.0,0.6475161431964692,0.7038164046714371,0:0.5995615202;1:0.7129842644;2:0.6410381507;3:0.5864638942;4:0.6670648972;5:0.6748698078;6:0.5960039889;7:0.780879916;8:0.6296422082;9:0.754194856;10:0.6803614967;11:0.7653496936;12:0.6746801929;13:0.6368951533;14:0.6141238482;15:0.648371217;16:0.7025923451;17:0.7782927974;18:0.7083133893;19:0.6616418414
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_purity,20,0.4592104712274262,0.01738222231347845,0.0038867830692951473,118.1466686049711,0.0,0.4510753407691247,0.4673456016857277,0:0.4534903582;1:0.4792662127;2:0.4476665295;3:0.4122212931;4:0.4347961466;5:0.4690802859;6:0.46132566;7:0.4841219321;8:0.4616750086;9:0.4776048929;10:0.4549642095;11:0.4753382587;12:0.466866998;13:0.4405589019;14:0.4521667104;15:0.4496279042;16:0.4673777683;17:0.470507454;18:0.4740834955;19:0.4514694043
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_shared_energy,20,1.836841884909704,0.0695288892539138,0.01554713227718059,118.14666860497104,0.0,1.804301363076498,1.86938240674291,0:1.813961433;1:1.917064851;2:1.790666118;3:1.648885172;4:1.739184586;5:1.876321144;6:1.84530264;7:1.936487728;8:1.846700034;9:1.910419572;10:1.819856838;11:1.901353035;12:1.867467992;13:1.762235607;14:1.808666842;15:1.798511617;16:1.869511073;17:1.882029816;18:1.896333982;19:1.805877617
H-under: r=3 minus r=5,3,5,U4_Q_F_unique_smallest_principal_angle,20,-1.092235528854066,0.07182496730356938,0.01606055093724809,-68.0073512497583,0.0,-1.1258506482927753,-1.0586204094153566,0:-1.010683407;1:-1.148199705;2:-1.03989341;3:-0.9931234892;4:-1.059301314;5:-1.085700211;6:-1.016147907;7:-1.222683347;8:-1.061799191;9:-1.207869023;10:-1.091075517;11:-1.190110314;12:-1.091229813;13:-1.069589962;14:-1.00368025;15:-1.047409619;16:-1.116510512;17:-1.203682231;18:-1.140362327;19:-1.045659028
H-under: r=3 minus r=5,3,5,U4_Q_P4_capture,20,-0.0852043972755543,0.03425942911210466,0.007660641236500128,-11.122358382949303,9.240266329868518e-10,-0.10123830365574094,-0.06917049089536767,0:-0.125869142;1:-0.05628177646;2:-0.07264989505;3:-0.1399449179;4:-0.1261961512;5:-0.1213232166;6:-0.03587825224;7:-0.0804681501;8:-0.08320202139;9:-0.1350409358;10:-0.1009648461;11:-0.09511271743;12:-0.04376685726;13:-0.0590118825;14:-0.1000481328;15:-0.03289858307;16:-0.09017402463;17:-0.1047593657;18:-0.05950221325;19:-0.04099486389
H-under: r=3 minus r=5,3,5,U4_Q_P4_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_P4_dim_U,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_P4_excess_capture,20,-0.08520439727555429,0.03425942911210465,0.007660641236500126,-11.122358382949303,9.240266329868518e-10,-0.10123830365574091,-0.06917049089536767,0:-0.125869142;1:-0.05628177646;2:-0.07264989505;3:-0.1399449179;4:-0.1261961512;5:-0.1213232166;6:-0.03587825224;7:-0.0804681501;8:-0.08320202139;9:-0.1350409358;10:-0.1009648461;11:-0.09511271743;12:-0.04376685726;13:-0.0590118825;14:-0.1000481328;15:-0.03289858307;16:-0.09017402463;17:-0.1047593657;18:-0.05950221325;19:-0.04099486389
