run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4
stage_c_formal_20260817,13,3,435,2,11.568862350629127,True,0.9595057824072457,0.851292448620354,0.12909740988715115,0.020884076100259066,0.13080896975336612,0.13970102126511375
stage_c_formal_20260817,13,3,435,3,5.724510723521124,True,0.024541491649534838,0.0975120596353274,0.6699152532115838,0.7428858211973755,0.8684387146634965,0.8755764832081355
stage_c_formal_20260817,13,3,435,4,3.0500897670438545,True,0.003013948777005694,0.028197804629367784,0.5592822376406386,0.5844660934930004,0.8704202372108154,0.8835224578347584
stage_c_formal_20260817,13,3,435,5,1.270140900587653,False,0.002518985617571747,0.013879319540027822,0.14324607305858916,0.15460640698104483,0.1587265787355788,0.16996415468471154
stage_c_formal_20260817,13,3,435,6,1.2565496961917528,False,0.0009490786401060648,0.007771215011536637,0.05951876516713072,0.06634090153856124,0.09826182635402538,0.09222591193629347
stage_c_formal_20260817,13,3,435,7,1.2267598258504888,False,0.0005017125469687087,0.004582152271783667,0.06576215815875448,0.06984259788356938,0.06761019103077645,0.1038727509756421
stage_c_formal_20260817,13,3,435,8,1.1914916971645728,False,0.0004908579292456897,0.004984532621806701,0.03820815627225052,0.042701830964811505,0.06054406053403968,0.053297395611450096
stage_c_formal_20260817,13,5,435,1,7.7047221953599685,True,0.039880799400640356,0.12170342019795309,0.6558598799268741,0.7376825007241864,0.8477223846423336,0.8545016404754185
stage_c_formal_20260817,13,5,435,2,4.120007408160903,True,0.003322942180284195,0.04243244317517843,0.5582272757616152,0.597336776756509,0.8709635909926615,0.8862748542743558
stage_c_formal_20260817,13,5,435,3,1.6634711857847375,False,0.0004765352493887468,0.01598444351078415,0.11443099104772016,0.12993889930911545,0.16331678035170244,0.18920655972621048
stage_c_formal_20260817,13,5,435,4,1.6145616563619656,False,0.00012017857302070071,0.006173690269471477,0.05089088777400712,0.056944399470457804,0.09351358696035432,0.08668626248743622
stage_c_formal_20260817,13,5,435,5,1.558282342645518,False,0.0005740087574645904,0.0035928864299144612,0.1359723087629429,0.1389911864353924,0.1359771621265034,0.14783180749701302
stage_c_formal_20260817,13,5,435,6,1.5394177778047735,False,0.0002973416666023744,0.003595940481413525,0.024795728075595415,0.028094326890406557,0.03470674454442175,0.029832028500619927
stage_c_formal_20260817,13,5,435,7,1.514263475061507,False,0.0002745317391430615,0.00041520999674382543,0.03167099865288357,0.031811676910484234,0.03497331819722103,0.02102744827628423
stage_c_formal_20260817,13,5,435,8,1.4675960783149362,False,5.2229030728881697e-05,0.0008217316886866971,0.039926097817314966,0.04069560047527275,0.04461768644342107,0.030286127766300283
