run_id,replication,structural_seed,r_used,branch,n_origins_total,n_origins_successful,n_origins_failed,failure_rate,success_coverage,MSPE_complete_numerator,MSPE_complete_denominator,MSPE_complete,MSPE_conditional_numerator,MSPE_conditional_denominator,MSPE_conditional,ARI_coverage,mean_ARI_conditional,mean_d_hat,sd_d_hat_within,Pr_d_hat_equals_K_true_within,actual_spectral_radius
formal_preferred_20260816,2,2951145736,3,primary_fixed_K,499,499,0,0.0,1.0,101932.86724002809,49900.0,2.042742830461485,101932.86724002809,49900.0,2.042742830461485,1.0,0.08767261000879868,4.0,0.0,1.0,0.900000000000002
formal_preferred_20260816,2,2951145736,3,robustness_K_equals_d_hat,499,499,0,0.0,1.0,101932.86724002809,49900.0,2.042742830461485,101932.86724002809,49900.0,2.042742830461485,1.0,0.08767261000879868,4.0,0.0,1.0,0.900000000000002
formal_preferred_20260816,2,2951145736,4,primary_fixed_K,499,499,0,0.0,1.0,99502.97583765213,49900.0,1.9940476119769968,99502.97583765213,49900.0,1.9940476119769968,1.0,0.028691559214238695,3.0,0.0,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,4,robustness_K_equals_d_hat,499,499,0,0.0,1.0,99619.2466313401,49900.0,1.9963776880028075,99619.2466313401,49900.0,1.9963776880028075,1.0,0.047106728022007965,3.0,0.0,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,5,primary_fixed_K,499,499,0,0.0,1.0,97756.3831889533,49900.0,1.9590457552896454,97756.3831889533,49900.0,1.9590457552896454,1.0,0.5917606400207018,2.0340681362725452,0.18158628163339666,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,5,robustness_K_equals_d_hat,499,499,0,0.0,1.0,98976.24721241891,49900.0,1.9834919281045873,98976.24721241891,49900.0,1.9834919281045873,1.0,0.3239787936944773,2.0340681362725452,0.18158628163339666,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,6,primary_fixed_K,499,499,0,0.0,1.0,99239.7388972114,49900.0,1.9887723225894067,99239.7388972114,49900.0,1.9887723225894067,1.0,0.23143916096483905,1.8076152304609219,0.4379833809821606,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,6,robustness_K_equals_d_hat,499,499,0,0.0,1.0,100746.30550149956,49900.0,2.0189640381062035,100746.30550149956,49900.0,2.0189640381062035,1.0,0.14339888974407228,1.8076152304609219,0.4379833809821606,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,7,primary_fixed_K,499,499,0,0.0,1.0,97813.12926936764,49900.0,1.9601829512899327,97813.12926936764,49900.0,1.9601829512899327,1.0,0.025628197350292387,2.270541082164329,0.44468515532350794,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,7,robustness_K_equals_d_hat,499,499,0,0.0,1.0,98778.17902462136,49900.0,1.9795226257439151,98778.17902462136,49900.0,1.9795226257439151,1.0,0.021532597412550442,2.270541082164329,0.44468515532350794,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,8,primary_fixed_K,499,499,0,0.0,1.0,97973.04264623954,49900.0,1.963387628181153,97973.04264623954,49900.0,1.963387628181153,1.0,0.02257528785104204,2.2985971943887775,0.4624646258827975,0.0,0.900000000000002
formal_preferred_20260816,2,2951145736,8,robustness_K_equals_d_hat,499,499,0,0.0,1.0,98715.4181159102,49900.0,1.9782648921024089,98715.4181159102,49900.0,1.9782648921024089,1.0,0.018566838407320818,2.2985971943887775,0.4624646258827975,0.0,0.900000000000002
