run_id,replication,r_used,forecast_origin_index,eigen_rank,eigenvalue,exceeds_mp_edge,sq_projection_Q_F,sq_projection_Q_F_unique,sq_projection_Q_C,sq_projection_Q_C_unique,sq_projection_Q_C_full,sq_projection_Q_P4
fullgrid_formal_20260817,3,4,41,6,1.4420584026193433,False,0.000178006403599257,0.002430483292667635,0.05689691890816574,0.05914939579723402,0.07072481897814553,0.05921445276562391
fullgrid_formal_20260817,3,4,41,7,1.4109143646865756,False,0.0008149461085532215,0.002132946376963963,0.03481354785089766,0.036131548119308306,0.0650585889776321,0.07705424660571382
fullgrid_formal_20260817,3,4,41,8,1.390219158958479,False,0.00022006903273985532,0.0004942926932126295,0.004753314930244912,0.005027538590717688,0.012763624747827556,0.007308942249381297
fullgrid_formal_20260817,3,6,41,1,4.422499434311196,True,0.009757974664194813,0.06763046340597494,0.4786601435130465,0.5365326322548266,0.8315718019121625,0.8477351142153553
fullgrid_formal_20260817,3,6,41,2,1.753727170373022,True,0.0007886641331539952,0.04922360881182549,0.402933901654729,0.45136884633340046,0.40625394035470824,0.42565958690249733
fullgrid_formal_20260817,3,6,41,3,1.7259860254430124,False,0.00022472796313301164,0.005053066711262287,0.0961756984437652,0.10100403719189438,0.1320694109089888,0.1900609840550087
fullgrid_formal_20260817,3,6,41,4,1.6332976786958884,False,9.078890273783007e-05,0.004714701357790131,0.037772506967032306,0.0423964194220846,0.04106160510910751,0.0691850745334704
fullgrid_formal_20260817,3,6,41,5,1.6243964310952337,False,0.0005912881325831335,0.0009756616255556153,0.000866184564634318,0.0012505580576068057,0.002804560363949097,0.002592798847634555
fullgrid_formal_20260817,3,6,41,6,1.6135423094744086,False,0.00012597797778741878,0.0046058707533323815,0.08675038058670964,0.09123027336225448,0.12558448932135594,0.1163883578766021
fullgrid_formal_20260817,3,6,41,7,1.5697199713145686,False,5.787933646479775e-05,0.001017856870597746,0.023309535787765127,0.02426951332189801,0.04059421743364192,0.04207012003092928
fullgrid_formal_20260817,3,6,41,8,1.5541841698573249,False,0.0003494211674525377,0.008425160173015332,0.08704541590472022,0.0951211549102831,0.1309604122184848,0.13559244375332466
fullgrid_formal_20260817,3,8,41,1,1.8182347700005859,True,0.00023667563849863373,0.006379251159966256,0.1055951360174064,0.11173771153887387,0.12208632989905535,0.17566850415291596
fullgrid_formal_20260817,3,8,41,2,1.7397714346286461,True,0.0001668740933800498,0.007632414601654355,0.05686048171642099,0.06432602222469531,0.06977991292375625,0.10630735136969925
fullgrid_formal_20260817,3,8,41,3,1.7310413718213733,False,0.0005725260497392589,0.001295983518811916,0.010136523092947632,0.01085998056202027,0.017819029758487256,0.026694406395475108
fullgrid_formal_20260817,3,8,41,4,1.6980487289154131,False,6.695275955236478e-05,0.003792617558110081,0.06775290708167382,0.07147857188023145,0.08570016216152412,0.0724048538157229
fullgrid_formal_20260817,3,8,41,5,1.6799210637827982,False,0.0002788047430960979,0.0027408721640082012,0.022454817611097258,0.024916885032009343,0.033348638673687474,0.036366317506313334
fullgrid_formal_20260817,3,8,41,6,1.633793567134373,False,0.0002671276252467651,5.5430433404734955e-05,0.0032080383982299354,0.0029963412063879085,0.009438434748347161,0.005089991871783524
fullgrid_formal_20260817,3,8,41,7,1.6317147952870004,False,0.000276357399059578,0.0038224064256037324,0.060378981491197595,0.06392503051774168,0.1209450453886264,0.13065443151617606
fullgrid_formal_20260817,3,8,41,8,1.5907257192794717,False,6.138500057759e-05,0.0016016238176644805,0.011738592056512877,0.013278830873599762,0.014399095951436269,0.005954859928219659
fullgrid_formal_20260817,3,9,41,1,1.7750923145649584,True,0.00012235208951884733,0.003638968646273115,0.03998932775793031,0.04350594431468456,0.05906252661233408,0.09195157005434164
fullgrid_formal_20260817,3,9,41,2,1.7684611834995692,True,0.000730418637433258,0.0064213943140675606,0.027547321569191156,0.033238297245825464,0.02771908282933411,0.03643816229967958
fullgrid_formal_20260817,3,9,41,3,1.72726345842944,False,6.222388154633187e-05,0.0015998316951484875,0.03390005423288068,0.03543766204648279,0.040997374683197266,0.0283459380467848
fullgrid_formal_20260817,3,9,41,4,1.7073230476302863,False,0.00034511665050748227,0.003463302623013338,0.031231892867333272,0.034350078839839114,0.04613249055584601,0.04704408776539144
fullgrid_formal_20260817,3,9,41,5,1.6769966694430876,False,0.0002152961020133421,0.0017406320202289962,0.01744951862466499,0.018974854542880618,0.0287004526877282,0.03481296951995501
fullgrid_formal_20260817,3,9,41,6,1.6593916505156527,False,0.0002832538694547583,0.0019525186882158368,0.03522632133198891,0.036895586150750045,0.07819773396896719,0.07511067235107287
fullgrid_formal_20260817,3,9,41,7,1.6208127411416786,False,5.114818765859605e-05,0.0005171828883418919,0.0035846154235241144,0.0040506501242074215,0.0037476280071921863,0.0006786595055661979
fullgrid_formal_20260817,3,9,41,8,1.6065470166022722,False,0.00042565237227143525,0.000284714897733253,0.008749866378748635,0.008608928904210448,0.009404748853750224,0.019957004180171344
fullgrid_formal_20260817,3,1,62,1,22.625886383024127,True,0.9822834120955112,0.971177785806913,0.01571582791857968,0.004610201629981998,0.025647963669611036,0.018038745990555632
fullgrid_formal_20260817,3,1,62,2,19.170208135796,True,0.9811235904766956,0.9401209601590157,0.04118929240160886,0.00018666208392935897,0.041333514203402866,0.03362263215870688
fullgrid_formal_20260817,3,1,62,3,14.82304748641983,True,0.9788205097338395,0.9057459848467422,0.07552005827463049,0.0024455333875330063,0.08768849323015451,0.08760714057676992
fullgrid_formal_20260817,3,1,62,4,5.0709886462721245,True,0.9432518289504337,0.8259517536496319,0.13657028600088109,0.019270210700078873,0.16889898045334323,0.16524615083113617
fullgrid_formal_20260817,3,1,62,5,2.856655201183358,True,0.026156644201626014,0.08362608614748901,0.6960365091793116,0.7535059511251746,0.8465247188591178,0.8665936872496279
fullgrid_formal_20260817,3,1,62,6,1.7564436000929078,True,0.004462057217337262,0.044439877494495746,0.43505473191477484,0.47503255219193297,0.7751985638783743,0.7926029544843023
fullgrid_formal_20260817,3,1,62,7,0.8394879532939146,False,0.0037751842579110896,0.003332457057724258,0.04566198397704544,0.04521925677685858,0.046610977318890245,0.03575967552659279
fullgrid_formal_20260817,3,1,62,8,0.8195985818067345,False,0.00043522748019940997,0.014768598081997276,0.11247296305455112,0.12680633365634908,0.11440180077213606,0.11635185061205458
fullgrid_formal_20260817,3,2,62,1,23.86604290038108,True,0.9854437587767556,0.9460243895258892,0.040505894919054965,0.001086525668189232,0.0407442269333837,0.03441666993533242
fullgrid_formal_20260817,3,2,62,2,18.888726910228705,True,0.9803940983145543,0.9025619059402502,0.08011849322893025,0.0022863008546260273,0.0913367672563665,0.090566585489454
fullgrid_formal_20260817,3,2,62,3,6.31802742584116,True,0.9604829762329843,0.8478201109471182,0.12400159200191671,0.011338726716049921,0.13318073383269322,0.12528610666534032
fullgrid_formal_20260817,3,2,62,4,3.6640418707341196,True,0.01078965246752692,0.06857019972674701,0.7192774741207385,0.7770580213799589,0.8679117268578997,0.8954251406804287
fullgrid_formal_20260817,3,2,62,5,2.443456664832738,True,0.0038579308774811015,0.042980803341729684,0.44699401635596087,0.48611688882020876,0.8373329716919933,0.8495328075561602
fullgrid_formal_20260817,3,2,62,6,1.0230319975177824,False,0.0011629983691501427,0.002152688485288519,0.037782468994134406,0.03877215911027275,0.05095559658728957,0.06436747705485214
fullgrid_formal_20260817,3,2,62,7,0.9858919197430123,False,0.0007535924138286757,0.0005825273193928842,0.00662533848428048,0.006454273389844675,0.006726114192035182,0.010416670223126603
fullgrid_formal_20260817,3,2,62,8,0.9335769689058613,False,0.0006132479507918192,0.022931492878289463,0.2120498696189801,0.2343681145464774,0.2244984912009839,0.23615166822830572
fullgrid_formal_20260817,3,4,62,1,9.693499274154595,True,0.9288533838291995,0.8047982087641724,0.1626191526102668,0.038563977545240276,0.1974499406736969,0.19180765627325047
fullgrid_formal_20260817,3,4,62,2,6.043069978423745,True,0.048309816272664396,0.11813900774971824,0.695192016633702,0.7650212081107562,0.8281702856987788,0.8596006909065874
fullgrid_formal_20260817,3,4,62,3,4.14805861373628,True,0.009057465514365497,0.05802285142700786,0.4362986901604092,0.4852640760730516,0.841830888209436,0.8557845480514277
fullgrid_formal_20260817,3,4,62,4,1.5548278633280497,False,0.0009008350738011837,0.03506864599992529,0.3737708046884473,0.40793861561457123,0.3766404966113256,0.4280524870435668
fullgrid_formal_20260817,3,4,62,5,1.5056912938044897,False,9.978926400940259e-05,0.025109817056155302,0.21934484199919124,0.24435486979133694,0.26632272783795125,0.2960394802442742
fullgrid_formal_20260817,3,4,62,6,1.4321984990315315,False,0.0005932941030746046,0.0016873275068051545,0.019783902118667984,0.0208779355223985,0.02520770271628227,0.0478748244169661
fullgrid_formal_20260817,3,4,62,7,1.414172850580202,False,0.0006952828378552556,0.007495849515953047,0.14432987042656606,0.15113043710466356,0.24240243906925155,0.24702875995410953
fullgrid_formal_20260817,3,4,62,8,1.3939299280446062,False,0.00042344874718419444,0.0010529829950789197,0.006467993994720841,0.007097528242615547,0.01130703197598585,0.011923457448399807
fullgrid_formal_20260817,3,6,62,1,4.647599700258878,True,0.01016181533147582,0.062170249952498854,0.45238980408073676,0.5043982387017599,0.8353309811866271,0.8496848665629488
fullgrid_formal_20260817,3,6,62,2,1.7528939797826144,True,0.0007459897364089103,0.03539666700892552,0.3518457467134375,0.3864964239859535,0.3552722192806442,0.3919544470286557
fullgrid_formal_20260817,3,6,62,3,1.7092388741138742,False,9.532357374268378e-05,0.014671051943387484,0.1289905928421752,0.14356632121182006,0.16440229925686892,0.19229907218073522
fullgrid_formal_20260817,3,6,62,4,1.6444347452851413,False,0.0007029633950351339,0.0014220831358690766,0.017396332977572017,0.018115452718405936,0.043878847548115454,0.05779053524498167
fullgrid_formal_20260817,3,6,62,5,1.6292872984519717,False,6.188485730946274e-05,0.006952895608200463,0.05367206156947859,0.06056307232036963,0.06052556542254311,0.0937225484622645
fullgrid_formal_20260817,3,6,62,6,1.6057966487496902,False,7.266319116139222e-05,0.003891885419339896,0.06900282309366598,0.07282204532184437,0.09695478987674656,0.09475820141381996
fullgrid_formal_20260817,3,6,62,7,1.5813043995843388,False,0.00027488122250548863,0.005329723070378621,0.07236402534909933,0.0774188671969725,0.11784700855576376,0.10772604948879806
fullgrid_formal_20260817,3,6,62,8,1.5584549077849748,False,0.00020911960192930847,0.0023727666404396797,0.024270340159358902,0.026433987197869248,0.02442013832942049,0.020991840930530598
fullgrid_formal_20260817,3,8,62,1,1.800690943596062,True,0.00026553045695806485,0.010963091619366596,0.07498129442042577,0.08567885558283427,0.09824265626479428,0.10566734481045478
fullgrid_formal_20260817,3,8,62,2,1.7428754132875526,True,0.00018085597422569895,0.011603054612850078,0.08547372007852472,0.09689591871714909,0.09922603291674041,0.1369814579662667
fullgrid_formal_20260817,3,8,62,3,1.7312131370386605,False,0.0005902267822914168,0.0022384899394313597,0.03482036341047284,0.036468626567612725,0.07506530601222393,0.10623357467177764
fullgrid_formal_20260817,3,8,62,4,1.7010117143621932,False,0.00010394059155751197,0.0032887181453222737,0.04887387245818694,0.05205865001195157,0.07747576970854456,0.07610317878500295
fullgrid_formal_20260817,3,8,62,5,1.6809141872840374,False,0.0001739638850681995,0.0017381125555861233,0.02741788078265335,0.02898202945317121,0.0425430136602309,0.03528826196459994
fullgrid_formal_20260817,3,8,62,6,1.664699104290529,False,0.0002468949365858086,0.0012091318299993696,0.01926558264285428,0.020227819536267802,0.03939477161680274,0.029738891032750132
fullgrid_formal_20260817,3,8,62,7,1.6358753533726387,False,0.00015853550235235875,0.0021150300074048323,0.024201356989795364,0.02615785149484785,0.035731425425639333,0.030521092740629682
fullgrid_formal_20260817,3,8,62,8,1.5977523061002705,False,9.495894551351722e-05,0.0004052368333716682,0.005987405252672506,0.0062976831405306645,0.006532155270367856,0.011181603207649219
fullgrid_formal_20260817,3,9,62,1,1.7753979401924607,True,0.001083613732072687,0.0028952085146963045,0.015428382100816138,0.01723997688343976,0.031017470023666664,0.0432678742300495
fullgrid_formal_20260817,3,9,62,2,1.7714751090691405,True,3.166602670123169e-05,0.009682631758491487,0.08380394150822242,0.09345490724001256,0.11404244831417112,0.15886857836491
fullgrid_formal_20260817,3,9,62,3,1.7345500736034478,True,6.849247490817699e-05,0.0009528309102795141,0.015079684031193629,0.01596402246656494,0.017389107104184513,0.014776080143412437
fullgrid_formal_20260817,3,9,62,4,1.7107016135989506,False,0.0002631081361881988,0.00348401624423899,0.046766031327187055,0.049986939435237736,0.07208271925120296,0.06944046303022988
fullgrid_formal_20260817,3,9,62,5,1.6915200368490622,False,0.00016632690110816877,0.00042399251353009653,0.013528036017144598,0.013785701629566506,0.029546698463509977,0.021080878437689198
fullgrid_formal_20260817,3,9,62,6,1.6692110185516256,False,0.00021526419500050804,0.0024860600734314,0.029117096642427485,0.03138789252085839,0.045498537662695716,0.03719817789386493
fullgrid_formal_20260817,3,9,62,7,1.6271090796940098,False,0.00010713190437676656,0.0006084875032138216,0.0098135527434237,0.010314908342260773,0.009881176626900978,0.014825144609179509
fullgrid_formal_20260817,3,9,62,8,1.607084196567794,False,7.100521556910048e-05,0.0010101519198027036,0.009423180364751142,0.010362327068984739,0.013084374649687624,0.005114348218801279
fullgrid_formal_20260817,3,1,83,1,25.314498306474317,True,0.9853984335238438,0.9697738895832644,0.01712359158728725,0.0014990476467079462,0.02704744844438648,0.016894297115284743
fullgrid_formal_20260817,3,1,83,2,17.87648462909073,True,0.983654957674563,0.9535560669081287,0.030589642633704187,0.0004907518672696215,0.030620343125974864,0.02672777547909925
fullgrid_formal_20260817,3,1,83,3,14.376422488237914,True,0.9847339533390419,0.9123732789162198,0.07371011787652118,0.0013494434536993774,0.08650343679871902,0.08663302020745381
fullgrid_formal_20260817,3,1,83,4,5.13994395034511,True,0.9504649180054606,0.833582852901724,0.13011361242381664,0.013231547320080932,0.1627413762228182,0.16066657881525107
fullgrid_formal_20260817,3,1,83,5,2.6882745527306082,True,0.019402610997417108,0.07541219975956935,0.7306183307600792,0.7866279195222319,0.8713961642057115,0.8892754265988654
fullgrid_formal_20260817,3,1,83,6,1.6622012543373568,False,0.0030152180348982267,0.04755374648226491,0.4455130315680479,0.4900515600154141,0.827283670599416,0.8357157233531909
fullgrid_formal_20260817,3,1,83,7,0.752122147258308,False,0.0006885406600107706,0.022489923995383146,0.14813596525104838,0.16993734858642087,0.16016805418094512,0.15507540868492037
fullgrid_formal_20260817,3,1,83,8,0.7024969043931435,False,0.001627665026515843,0.006141004759921859,0.09478151459842597,0.09929485433183179,0.16157130442443357,0.18590654259063033
fullgrid_formal_20260817,3,2,83,1,22.832759080253517,True,0.9815941924159032,0.946952003787718,0.03604557434855301,0.0014033857203675168,0.036057598682755626,0.03082794052366386
fullgrid_formal_20260817,3,2,83,2,18.812688582035765,True,0.9820907321888015,0.909044913944478,0.07480099876967117,0.0017551805253473358,0.08676108350741248,0.08679710577644716
fullgrid_formal_20260817,3,2,83,3,6.444947141549234,True,0.9548124274468155,0.8422918637886241,0.12620458716572058,0.013684023507529262,0.13754313777178323,0.12976132064583598
fullgrid_formal_20260817,3,2,83,4,3.582042980536172,True,0.014166870177150865,0.07393259457488667,0.7356418320251242,0.7954075564228603,0.8610389756014626,0.8898161937737675
fullgrid_formal_20260817,3,2,83,5,2.533233428386818,True,0.003017811136252214,0.04114033347695224,0.42656148263998167,0.46468400498068185,0.844132025486865,0.853773134968013
fullgrid_formal_20260817,3,2,83,6,1.0298091548884452,False,0.0010516743057393326,0.00380472215621219,0.058260457757429704,0.06101350560790254,0.0883167151634412,0.10366849098846762
fullgrid_formal_20260817,3,2,83,7,1.0054226443278849,False,0.0002866652127181035,0.0028634704466062567,0.03476632513277316,0.0373431303666613,0.04196994502327137,0.046626183816175865
fullgrid_formal_20260817,3,2,83,8,0.9453356351156267,False,0.0014614353415712987,0.022083516711216993,0.15068626447496525,0.17130834584461083,0.15344257896812707,0.16314186731605615
fullgrid_formal_20260817,3,4,83,1,9.694803627163472,True,0.9326495053492388,0.8099233856208459,0.15695068356598252,0.034224563837589574,0.1930821121784446,0.18796176324906494
fullgrid_formal_20260817,3,4,83,2,5.882505714238964,True,0.044579187652484545,0.11466865277079889,0.7093420393720812,0.7794315044903958,0.8298930314717698,0.8614848441900468
fullgrid_formal_20260817,3,4,83,3,4.207852069265451,True,0.00871275788953252,0.05391112897471359,0.4242612983902028,0.46945966947538353,0.8432205980332114,0.8583748478891747
fullgrid_formal_20260817,3,4,83,4,1.5612475177021023,False,0.0007553818345409137,0.024243748511171916,0.2837513544544355,0.3072397211310659,0.2922031804621123,0.3528685764938236
fullgrid_formal_20260817,3,4,83,5,1.4918626888969946,False,0.00011575261129772088,0.03332332946621993,0.2781595848178257,0.3113671616727478,0.3178417144221814,0.34949088381741555
fullgrid_formal_20260817,3,4,83,6,1.4487320130907821,False,0.0008520329614240507,0.0029948330775356937,0.0526311806923343,0.05477398080844589,0.09237062276656255,0.12080743246778397
fullgrid_formal_20260817,3,4,83,7,1.4143715937548909,False,0.0001958570177575166,0.0028900736595731513,0.05547029236719495,0.05816450900901045,0.06331155392920654,0.05060340643827122
fullgrid_formal_20260817,3,4,83,8,1.4011261224676084,False,0.0006951301396656024,0.00553696896553637,0.07425047485689577,0.07909231368276642,0.1292024642906126,0.11325503303154727
fullgrid_formal_20260817,3,6,83,1,4.733182195567117,True,0.01035229936986018,0.058005993676878406,0.4395682133568931,0.48722190766391105,0.8370511221793178,0.8524135964864693
fullgrid_formal_20260817,3,6,83,2,1.7512885576837898,True,0.0005465267716313597,0.016969124154232712,0.22605215899153147,0.24247475637413235,0.24719491915387545,0.3078989054211743
fullgrid_formal_20260817,3,6,83,3,1.70473066742902,False,0.00025210826549791295,0.03266158922761698,0.26190463838310085,0.2943141193452197,0.2787244104781411,0.29207631028205133
fullgrid_formal_20260817,3,6,83,4,1.6485734278777786,False,0.00024125103134233107,0.003570335202261206,0.048415727336376536,0.05174481150729536,0.08398815899298785,0.10550282541577566
fullgrid_formal_20260817,3,6,83,5,1.62009566162626,False,0.0002199959924645839,0.002932620688145683,0.01473736608976034,0.017449990785441398,0.01542331968323472,0.02066319497498262
fullgrid_formal_20260817,3,6,83,6,1.598406078367335,False,3.31113411944518e-05,0.0037210023775644694,0.07589565690035714,0.07958354793672705,0.10303130731784389,0.0916736966923728
fullgrid_formal_20260817,3,6,83,7,1.5883704854001974,False,0.0004857085452694208,0.0035428678269187443,0.02319426035604299,0.02625141963769229,0.031211654845457487,0.03598322448150788
fullgrid_formal_20260817,3,6,83,8,1.5509459926375817,False,0.0002315692310577024,0.002597462495731338,0.018633474091309842,0.020999367355983477,0.024780452893752768,0.02871178320304462
fullgrid_formal_20260817,3,8,83,1,1.7960374499929328,True,0.00042783597322909486,0.02753057297578345,0.22468161655084384,0.25178435355339784,0.22659382614222567,0.2317953097820421
fullgrid_formal_20260817,3,8,83,2,1.7573969962810245,True,1.6201537571102995e-05,0.011459069578454394,0.1062708422864012,0.11771371032728441,0.14394037973824295,0.17726342913071486
fullgrid_formal_20260817,3,8,83,3,1.7149944896090952,False,0.0005503618394924318,0.007780048664176024,0.03936931354271396,0.04659900036739752,0.03999352019893462,0.04124333707345822
fullgrid_formal_20260817,3,8,83,4,1.6966577527487585,False,0.00046499820295692356,0.002010380066759073,0.01296821196937015,0.014513593833172267,0.020024497367805066,0.027826238584857624
fullgrid_formal_20260817,3,8,83,5,1.6791185346530981,False,0.00020192672233118993,0.004262816702690704,0.06454371081200642,0.06860460079236592,0.09110947200460602,0.0774238962133092
fullgrid_formal_20260817,3,8,83,6,1.6713740138404671,False,0.0001185742162251825,0.0004877311690365946,0.003708423516052037,0.004077580468863436,0.007445286694596034,0.01335262960673707
fullgrid_formal_20260817,3,8,83,7,1.6273014934015904,False,0.0002330102255912919,0.006702214398108803,0.05352618462578822,0.05999538879830575,0.07388492977024823,0.07011043161790897
fullgrid_formal_20260817,3,8,83,8,1.5912038724192061,False,0.00019440289464337074,0.0004919343384156276,0.0009567966718568373,0.0012543281156290839,0.0023371928564351056,0.00048568956616818046
fullgrid_formal_20260817,3,9,83,1,1.7904827627270212,True,0.00020234545936711367,0.003036103601490415,0.04273254930150926,0.04556630744363252,0.07963963065734077,0.1051547710147184
fullgrid_formal_20260817,3,9,83,2,1.7423975960810523,True,0.00043187806011093187,0.0054946566175997445,0.027801074363412198,0.03286385292090099,0.029751204718734173,0.029866977051831212
fullgrid_formal_20260817,3,9,83,3,1.7255198022811782,False,0.0005692892788081215,0.005227625103777875,0.03650929534603561,0.041167631171005296,0.0458113459150873,0.05126402214781022
fullgrid_formal_20260817,3,9,83,4,1.7130080125376823,False,7.31032180301501e-05,0.0014932617970475333,0.03048287621119637,0.03190303479021378,0.03920076642899955,0.026461751042381135
fullgrid_formal_20260817,3,9,83,5,1.7075307523661762,False,0.00023265386717524712,0.0015314842206510288,0.012332516536360517,0.013631346889836285,0.01891760121027156,0.02547645621513507
fullgrid_formal_20260817,3,9,83,6,1.6585146874409191,False,0.0002676572319901366,0.0034899029832844743,0.04088797707418783,0.044110222825482166,0.0664931639300831,0.061529189540789384
fullgrid_formal_20260817,3,9,83,7,1.615992716557709,False,0.00023990860737479328,0.0003257938311813569,0.00025610230966702707,0.000341987533473587,0.001366683477886806,0.0008988626818694505
fullgrid_formal_20260817,3,9,83,8,1.6008530334787199,False,0.0002427127857911539,0.0012420898258667995,0.020135843397635102,0.021135220437710687,0.026730080302325737,0.03035093976003796
fullgrid_formal_20260817,3,1,103,1,25.534022081087823,True,0.9851102080091412,0.9687985241704024,0.017824472770169023,0.001512788931431173,0.027636940003997277,0.017418432469723105
fullgrid_formal_20260817,3,1,103,2,17.715905784716384,True,0.9827333116712887,0.9531167658278362,0.03012204947643857,0.0005055036329858118,0.030170923117834408,0.026335778228506967
fullgrid_formal_20260817,3,1,103,3,14.165685981240054,True,0.9844642663337132,0.9109813356383646,0.07502130811427588,0.0015383774189263368,0.08859698904430664,0.08869300965916913
fullgrid_formal_20260817,3,1,103,4,5.136429705442448,True,0.9472128117913188,0.831446686654953,0.13071154773866434,0.014945422602298144,0.1646264541288835,0.1621790686977388
fullgrid_formal_20260817,3,1,103,5,2.721666077055476,True,0.021963029383740833,0.07743231582860041,0.7269829273044633,0.7824522137493228,0.8686990893185099,0.8866926761961373
fullgrid_formal_20260817,3,1,103,6,1.6561621076104676,False,0.003165363694424736,0.049288186316998266,0.44421300450568735,0.49033582712826046,0.8226189987620945,0.8290733101455655
fullgrid_formal_20260817,3,1,103,7,0.7841531901895944,False,0.0004993156381159974,0.020746543256464727,0.1536988987252877,0.17394612634363624,0.17088806310688096,0.1599997298900226
fullgrid_formal_20260817,3,1,103,8,0.7141281865195463,False,0.0010773436299031552,0.005874069655342936,0.07759445656874009,0.08239118259417971,0.14057343457325608,0.14920766934755525
fullgrid_formal_20260817,3,2,103,1,22.635368828123987,True,0.9805496634139018,0.9473225470070525,0.03466189221370229,0.001434775806852907,0.03480912880311174,0.03009912371011007
fullgrid_formal_20260817,3,2,103,2,18.610924472809934,True,0.9822274727813329,0.9109866272414526,0.07264448090957881,0.0014036353696982883,0.08454736968617223,0.08486948831205347
fullgrid_formal_20260817,3,2,103,3,6.441758372377914,True,0.9521134765050645,0.8401399701794815,0.12674883844929796,0.014775332123714478,0.13957760190796925,0.13173891753152017
fullgrid_formal_20260817,3,2,103,4,3.6558643429884,True,0.01574599149444312,0.07475160892136812,0.7313398792226934,0.7903454966496187,0.8604276545844095,0.8901106732106844
fullgrid_formal_20260817,3,2,103,5,2.5340321528543313,True,0.00285747583941717,0.04226661439219794,0.43083821357371244,0.47024735212649293,0.8455565932008723,0.8531525432016116
fullgrid_formal_20260817,3,2,103,6,1.0271174454473218,False,0.0008392628882645452,0.0047104105718804145,0.060093189315744214,0.06396433699936005,0.08679666943275771,0.1024756804304056
fullgrid_formal_20260817,3,2,103,7,1.0201626612471553,False,0.00027537818749029554,0.0072299850942449916,0.07647456871497083,0.08342917562172555,0.09443381016626211,0.09935856699363022
fullgrid_formal_20260817,3,2,103,8,0.9511208528564246,False,0.001820028048809383,0.021783979275022375,0.14305610518016698,0.16302005640637998,0.1479744989543547,0.14777441628523413
fullgrid_formal_20260817,3,4,103,1,9.650914558655133,True,0.931269649203094,0.8104011101923658,0.1556913725355617,0.03482283352483305,0.19314600326135067,0.18791053149672052
fullgrid_formal_20260817,3,4,103,2,5.960987614744862,True,0.045505123536375015,0.11430946524722427,0.7048023614723262,0.7736067031831753,0.830121740634046,0.8622960174713261
fullgrid_formal_20260817,3,4,103,3,4.179830671601489,True,0.008985540865994722,0.05552435591476626,0.42733680629010456,0.4738756213388757,0.8428798810014994,0.8566625152969515
fullgrid_formal_20260817,3,4,103,4,1.547712117022657,False,0.0006462014714659196,0.022491420323263116,0.2655927629662693,0.28743798181806646,0.27522625463382216,0.3319381003441294
fullgrid_formal_20260817,3,4,103,5,1.4947708269693343,False,0.0001589488529032576,0.036050847584832055,0.3253315289578596,0.3612234276897878,0.3862844856226355,0.4379560022710012
fullgrid_formal_20260817,3,4,103,6,1.4567368797022684,False,0.0007126960148186827,0.0017274407652598104,0.022597478498606424,0.02361222324904754,0.03954514726014784,0.0616764911001273
fullgrid_formal_20260817,3,4,103,7,1.4207303057768672,False,0.0002898648024900722,0.011350952891102564,0.16869684522470313,0.1797579333133158,0.22418826947150752,0.18391914351353783
fullgrid_formal_20260817,3,4,103,8,1.3946270474060618,False,0.0006720628179083849,0.0009517846331793431,0.003357703162169429,0.0036374249774403854,0.0058164240229425105,0.004375341881283915
fullgrid_formal_20260817,3,6,103,1,4.690102479342505,True,0.010531386623113391,0.05959191511276507,0.44257437492053986,0.49163490341019084,0.837579214101285,0.8516253668764886
fullgrid_formal_20260817,3,6,103,2,1.7385685074856652,True,0.0005405316113628581,0.015052879195223221,0.21756152523959604,0.23207387282345623,0.24873184308886798,0.3092427444697663
fullgrid_formal_20260817,3,6,103,3,1.7050141186996097,False,0.00022872361979290841,0.03416787717478837,0.28424427553307896,0.31818342908807445,0.2987488594438523,0.3102441996568775
fullgrid_formal_20260817,3,6,103,4,1.657624342708028,False,0.00011993084374284473,0.006175609020748365,0.0638037124342258,0.06985939061123128,0.08590282482921867,0.11447820475780293
fullgrid_formal_20260817,3,6,103,5,1.6175511699298184,False,0.00013793815380436512,0.000842407050196044,0.028059764559971487,0.02876423345636306,0.049149705884018395,0.03787392043825202
fullgrid_formal_20260817,3,6,103,6,1.6039112708195982,False,0.00016790153008495228,0.0039185594372133075,0.05950005005260814,0.0632507079597365,0.099500789708168,0.09737966208473878
fullgrid_formal_20260817,3,6,103,7,1.5883971647539494,False,7.973796501143454e-05,0.0017256081762879198,0.02165383449073432,0.023299704702010784,0.026415330256123137,0.02021061419114994
fullgrid_formal_20260817,3,6,103,8,1.5568088530946693,False,0.0002846003389030972,0.005630281633938845,0.0353053694634354,0.040651050758471155,0.03872478404938414,0.0490168275905652
fullgrid_formal_20260817,3,8,103,1,1.792277956927168,True,0.00042887775938759874,0.02323484199693854,0.19827334643885194,0.2210793106764031,0.19827915498030704,0.19325299477928654
fullgrid_formal_20260817,3,8,103,2,1.765118440908572,True,2.4534076719299078e-05,0.019549143554340617,0.17840851036507446,0.19793311984269557,0.2005666208036053,0.24098569110541762
fullgrid_formal_20260817,3,8,103,3,1.7185298723035194,False,0.00013100012882374351,0.0013309679249100886,0.00804281390241363,0.00924278169849998,0.008126901204298228,0.005476875434090463
fullgrid_formal_20260817,3,8,103,4,1.7021955363063264,False,0.00039735088892050934,0.002653702495000407,0.01773491906487045,0.019991270670950342,0.026612393441413248,0.03097488731894379
