run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4,source
fullgrid_formal_20260817,2,9,166,3,1.714772454038567,False,0.0004888326346519,0.0053671940003004,0.0509976116200999,0.0558759729857485,0.0518275064280009,0.0562515490196873,full_grid_extension
fullgrid_formal_20260817,2,9,166,4,1.7025835759161685,False,0.0001262806794965,0.0013339073484273,0.0325666399573829,0.0337742666263137,0.0634595656202067,0.0574241521961156,full_grid_extension
fullgrid_formal_20260817,2,9,166,5,1.6711630024558426,False,0.0001171114703848,0.0010560871536797,0.0167568628642957,0.0176958385475906,0.0187679340731894,0.0218293041091683,full_grid_extension
fullgrid_formal_20260817,2,9,166,6,1.6703084059337592,False,0.0002046113141721,0.0078355140888653,0.0510033873327503,0.0586342901074436,0.0658586088616507,0.0572295020412702,full_grid_extension
fullgrid_formal_20260817,2,9,166,7,1.6537770155743925,False,6.25332213339872e-05,0.0066507954672256,0.0369932651715311,0.0435815274174227,0.0497698119293161,0.0618091125987411,full_grid_extension
fullgrid_formal_20260817,2,9,166,8,1.6049000582588842,False,0.00031465633737,0.0109051258146047,0.1012339260643299,0.1118243955415646,0.1052064646730437,0.0956543536628,full_grid_extension
fullgrid_formal_20260817,2,1,186,1,21.376939843085545,True,0.9916727334863036,0.9459313766313544,0.0461949741377724,0.0004536172828227,0.0517191158012898,0.0523610147761867,full_grid_extension
fullgrid_formal_20260817,2,1,186,2,18.447456023174208,True,0.981899990363093,0.9526631282359856,0.0300789705115772,0.0008421083844707,0.0314001619413162,0.0223692300089106,full_grid_extension
fullgrid_formal_20260817,2,1,186,3,11.766642761972886,True,0.981586131481443,0.8681310221546072,0.1149138340081891,0.0014587246813542,0.1216318758834722,0.1111933050120801,full_grid_extension
fullgrid_formal_20260817,2,1,186,4,7.967137208426625,True,0.9810044755458056,0.950944450239982,0.0308608216371061,0.0008007963312828,0.0342559718414927,0.045651894267474,full_grid_extension
fullgrid_formal_20260817,2,1,186,5,2.2277814048497837,True,0.0033511966102642,0.1076624348143832,0.7713312959886811,0.8756425341927996,0.7799621703933941,0.795971724073257,full_grid_extension
fullgrid_formal_20260817,2,1,186,6,1.7916237016854482,True,0.0026790213844358,0.0370235329106454,0.3244216922146273,0.3587662037408367,0.7891187869102576,0.810136447093085,full_grid_extension
fullgrid_formal_20260817,2,1,186,7,0.9099301304827246,False,0.0005595173069557,0.0033889773769646,0.1250061359653671,0.127835596035376,0.1618767069345611,0.1516853410309594,full_grid_extension
fullgrid_formal_20260817,2,1,186,8,0.8864494333362232,False,0.0009401017997866,0.0009538136991319,0.0078942772363349,0.0079079891356802,0.0094631247123835,0.0107176456431881,full_grid_extension
fullgrid_formal_20260817,2,2,186,1,24.40231103963812,True,0.9813979042254471,0.9379240766865684,0.04382889538692,0.0003550678480411,0.0438454500300808,0.0370846600472858,full_grid_extension
fullgrid_formal_20260817,2,2,186,2,14.64365324761532,True,0.9770870833098908,0.8766216905072641,0.1030589023995324,0.0025935095969067,0.1105994302437434,0.1019872724220904,full_grid_extension
fullgrid_formal_20260817,2,2,186,3,8.997050736309367,True,0.9763919868892676,0.939246454136076,0.0408871960355609,0.0037416632823692,0.050005843529704,0.0646165075298761,full_grid_extension
fullgrid_formal_20260817,2,2,186,4,2.6031987556094496,True,0.0063466411018598,0.1070870333040404,0.7993222467866047,0.9000626389887856,0.8241339941906904,0.8336098843225177,full_grid_extension
fullgrid_formal_20260817,2,2,186,5,2.153634139704992,True,0.0030144829973911,0.0484486848617695,0.3408511194730558,0.3862853213374338,0.8107094152935392,0.829785207007833,full_grid_extension
fullgrid_formal_20260817,2,2,186,6,1.0031385250769305,False,6.049912645050516e-05,0.0053636043882156,0.2213646358328811,0.2266677410946455,0.2680124807883823,0.2796410968698721,full_grid_extension
fullgrid_formal_20260817,2,2,186,7,0.9725013823125986,False,0.0010272895525184,0.0015995309934867,0.0140667982466854,0.0146390396876538,0.0242082216157232,0.0427571047767809,full_grid_extension
