replication,r_used,mean,n_valid_origins,n_total_origins,metric,series
2,2,1.5200804875570022,25,25,lambda4_over_edge,observable
2,3,1.6636128857452257,25,25,lambda4_over_edge,observable
2,4,0.8970807040783824,25,25,lambda4_over_edge,observable
2,5,0.9467099379620927,25,25,lambda4_over_edge,observable
2,6,0.9573096862899688,25,25,lambda4_over_edge,observable
2,7,0.975938145402447,25,25,lambda4_over_edge,observable
2,8,0.9787354662109954,25,25,lambda4_over_edge,observable
2,9,0.9816973423621765,25,25,lambda4_over_edge,observable
3,1,2.9894752536658444,25,25,lambda4_over_edge,observable
3,2,2.045033373940635,25,25,lambda4_over_edge,observable
3,3,1.9031059210913974,25,25,lambda4_over_edge,observable
3,4,0.9060380191436294,25,25,lambda4_over_edge,observable
3,5,0.9390934613746643,25,25,lambda4_over_edge,observable
3,6,0.9571281022743883,25,25,lambda4_over_edge,observable
3,7,0.9820333893645875,25,25,lambda4_over_edge,observable
3,8,0.9793307658389349,25,25,lambda4_over_edge,observable
3,9,0.986528650538066,25,25,lambda4_over_edge,observable
4,1,3.6290879131907228,25,25,lambda4_over_edge,observable
4,2,2.529160877055956,25,25,lambda4_over_edge,observable
4,3,1.9496084690853415,25,25,lambda4_over_edge,observable
4,4,0.8782191187537991,25,25,lambda4_over_edge,observable
4,5,0.9363482666011965,25,25,lambda4_over_edge,observable
4,6,0.9750029931339844,25,25,lambda4_over_edge,observable
4,7,0.9881152279455182,25,25,lambda4_over_edge,observable
4,8,0.9897849089729776,25,25,lambda4_over_edge,observable
4,9,0.9945140191588726,25,25,lambda4_over_edge,observable
5,1,4.078919383402397,25,25,lambda4_over_edge,observable
5,2,1.9950411720378105,25,25,lambda4_over_edge,observable
5,3,1.6049176868396784,25,25,lambda4_over_edge,observable
5,4,0.8714694949107299,25,25,lambda4_over_edge,observable
5,5,0.9370283562740092,25,25,lambda4_over_edge,observable
5,6,0.9559615118086359,25,25,lambda4_over_edge,observable
5,7,0.9813136143061925,25,25,lambda4_over_edge,observable
5,8,0.9832852792742428,25,25,lambda4_over_edge,observable
5,9,0.9799693917860293,25,25,lambda4_over_edge,observable
6,1,4.62235958284529,25,25,lambda4_over_edge,observable
6,2,1.5998768721441439,25,25,lambda4_over_edge,observable
6,3,1.4596025319605102,25,25,lambda4_over_edge,observable
6,4,0.8812548569341699,25,25,lambda4_over_edge,observable
6,5,0.9462561570759489,25,25,lambda4_over_edge,observable
6,6,0.9684956190849343,25,25,lambda4_over_edge,observable
6,7,0.9869818146098024,25,25,lambda4_over_edge,observable
6,8,0.9820540554427106,25,25,lambda4_over_edge,observable
6,9,0.9844964608551579,25,25,lambda4_over_edge,observable
7,1,3.9307712057836044,25,25,lambda4_over_edge,observable
7,2,1.5428766979570006,25,25,lambda4_over_edge,observable
7,3,1.30328485631712,25,25,lambda4_over_edge,observable
7,4,0.8798396361939668,25,25,lambda4_over_edge,observable
7,5,0.9510105829496124,25,25,lambda4_over_edge,observable
7,6,0.975334716751434,25,25,lambda4_over_edge,observable
7,7,0.9824424603057557,25,25,lambda4_over_edge,observable
7,8,0.984494836884169,25,25,lambda4_over_edge,observable
7,9,0.9885856573321056,25,25,lambda4_over_edge,observable
8,1,3.6193564700700995,25,25,lambda4_over_edge,observable
8,2,1.4391368644114955,25,25,lambda4_over_edge,observable
8,3,1.4781016918528964,25,25,lambda4_over_edge,observable
8,4,0.8929443235945793,25,25,lambda4_over_edge,observable
8,5,0.9521093487270816,25,25,lambda4_over_edge,observable
8,6,0.9631768981685211,25,25,lambda4_over_edge,observable
8,7,0.9782809639431158,25,25,lambda4_over_edge,observable
8,8,0.983994683470262,25,25,lambda4_over_edge,observable
8,9,0.9873142753037909,25,25,lambda4_over_edge,observable
9,1,4.334456058444268,25,25,lambda4_over_edge,observable
9,2,1.8789582103907372,25,25,lambda4_over_edge,observable
9,3,1.7425695111661983,25,25,lambda4_over_edge,observable
9,4,0.9103736883009402,25,25,lambda4_over_edge,observable
9,5,0.9504652878939072,25,25,lambda4_over_edge,observable
9,6,0.960059737525375,25,25,lambda4_over_edge,observable
9,7,0.9829175689791206,25,25,lambda4_over_edge,observable
9,8,0.9851899594897623,25,25,lambda4_over_edge,observable
9,9,0.9896687426643208,25,25,lambda4_over_edge,observable
10,1,3.6649410619129985,25,25,lambda4_over_edge,observable
10,2,1.7565805214680095,25,25,lambda4_over_edge,observable
10,3,1.755711406255432,25,25,lambda4_over_edge,observable
10,4,0.8613019215987202,25,25,lambda4_over_edge,observable
10,5,0.916278149129876,25,25,lambda4_over_edge,observable
10,6,0.9508260143970307,25,25,lambda4_over_edge,observable
10,7,0.974648351731133,25,25,lambda4_over_edge,observable
10,8,0.9756624425767891,25,25,lambda4_over_edge,observable
10,9,0.9758837413609618,25,25,lambda4_over_edge,observable
11,1,3.680145757280238,25,25,lambda4_over_edge,observable
11,2,1.7460647673758063,25,25,lambda4_over_edge,observable
11,3,1.591726852206669,25,25,lambda4_over_edge,observable
11,4,0.9034836920390161,25,25,lambda4_over_edge,observable
11,5,0.9523059017718992,25,25,lambda4_over_edge,observable
11,6,0.9539691684932844,25,25,lambda4_over_edge,observable
11,7,0.9773274276197119,25,25,lambda4_over_edge,observable
11,8,0.9809058644801106,25,25,lambda4_over_edge,observable
11,9,0.9862439599180337,25,25,lambda4_over_edge,observable
12,1,3.6394448591261632,25,25,lambda4_over_edge,observable
12,2,1.8750952147955693,25,25,lambda4_over_edge,observable
12,3,1.6839306202670181,25,25,lambda4_over_edge,observable
12,4,0.8889265507970064,25,25,lambda4_over_edge,observable
12,5,0.9362969016333865,25,25,lambda4_over_edge,observable
12,6,0.9620740494736253,25,25,lambda4_over_edge,observable
12,7,0.9773499174356398,25,25,lambda4_over_edge,observable
12,8,0.9770050616127645,25,25,lambda4_over_edge,observable
12,9,0.9828134931584497,25,25,lambda4_over_edge,observable
13,1,4.822545221004939,25,25,lambda4_over_edge,observable
13,2,2.693120621527744,25,25,lambda4_over_edge,observable
13,3,1.8395837691883379,25,25,lambda4_over_edge,observable
13,4,0.8572228757983555,25,25,lambda4_over_edge,observable
13,5,0.9148404516025068,25,25,lambda4_over_edge,observable
13,6,0.954005556432558,25,25,lambda4_over_edge,observable
13,7,0.9720186343142271,25,25,lambda4_over_edge,observable
13,8,0.9759851263500653,25,25,lambda4_over_edge,observable
13,9,0.9826059483746167,25,25,lambda4_over_edge,observable
14,1,2.959169896102186,25,25,lambda4_over_edge,observable
14,2,1.298773322081267,25,25,lambda4_over_edge,observable
14,3,1.3401673882800238,25,25,lambda4_over_edge,observable
14,4,0.922352628793802,25,25,lambda4_over_edge,observable
14,5,0.9502473570364325,25,25,lambda4_over_edge,observable
14,6,0.9524849438174547,25,25,lambda4_over_edge,observable
14,7,0.9701096199230212,25,25,lambda4_over_edge,observable
14,8,0.9751463819802219,25,25,lambda4_over_edge,observable
14,9,0.9817619205356553,25,25,lambda4_over_edge,observable
15,1,3.704400450029816,25,25,lambda4_over_edge,observable
15,2,3.0529083141718996,25,25,lambda4_over_edge,observable
15,3,1.9712141110367158,25,25,lambda4_over_edge,observable
15,4,0.8502768855568719,25,25,lambda4_over_edge,observable
15,5,0.9075900876419283,25,25,lambda4_over_edge,observable
15,6,0.9519517229403089,25,25,lambda4_over_edge,observable
15,7,0.9693941427346793,25,25,lambda4_over_edge,observable
15,8,0.9737186671535812,25,25,lambda4_over_edge,observable
15,9,0.9786351052893981,25,25,lambda4_over_edge,observable
16,1,4.375823202625703,25,25,lambda4_over_edge,observable
16,2,1.83184759517158,25,25,lambda4_over_edge,observable
16,3,1.728178483598428,25,25,lambda4_over_edge,observable
16,4,0.8556202463220636,25,25,lambda4_over_edge,observable
16,5,0.9192663894696402,25,25,lambda4_over_edge,observable
16,6,0.9412808300939752,25,25,lambda4_over_edge,observable
16,7,0.9717756684479436,25,25,lambda4_over_edge,observable
16,8,0.9765653407788111,25,25,lambda4_over_edge,observable
16,9,0.9784158639615724,25,25,lambda4_over_edge,observable
17,1,4.772127328133443,25,25,lambda4_over_edge,observable
17,2,2.3009797665292466,25,25,lambda4_over_edge,observable
17,3,1.6924946283124294,25,25,lambda4_over_edge,observable
17,4,0.8573380500438769,25,25,lambda4_over_edge,observable
17,5,0.9167069568656052,25,25,lambda4_over_edge,observable
17,6,0.9517197471180939,25,25,lambda4_over_edge,observable
17,7,0.9778973147493261,25,25,lambda4_over_edge,observable
17,8,0.9756283835609335,25,25,lambda4_over_edge,observable
17,9,0.9775653198948991,25,25,lambda4_over_edge,observable
18,1,4.010946934304272,25,25,lambda4_over_edge,observable
18,2,1.9980131372612675,25,25,lambda4_over_edge,observable
18,3,1.6560505385388422,25,25,lambda4_over_edge,observable
18,4,0.8943614894134783,25,25,lambda4_over_edge,observable
18,5,0.9308098379725339,25,25,lambda4_over_edge,observable
18,6,0.9565668233804758,25,25,lambda4_over_edge,observable
18,7,0.9765613639469827,25,25,lambda4_over_edge,observable
18,8,0.9777976102747026,25,25,lambda4_over_edge,observable
18,9,0.9822819042123884,25,25,lambda4_over_edge,observable
19,1,3.7757703597430425,25,25,lambda4_over_edge,observable
19,2,1.3488645722145325,25,25,lambda4_over_edge,observable
19,3,1.3422346112548025,25,25,lambda4_over_edge,observable
19,4,0.8750431138516458,25,25,lambda4_over_edge,observable
19,5,0.9453268618199502,25,25,lambda4_over_edge,observable
19,6,0.9671633679995837,25,25,lambda4_over_edge,observable
19,7,0.9874851057775967,25,25,lambda4_over_edge,observable
19,8,0.9842737255940703,25,25,lambda4_over_edge,observable
19,9,0.9863650549055859,25,25,lambda4_over_edge,observable
0,1,0.7886658430646211,25,25,residual_variance_ratio,observable
0,2,0.597714969373352,25,25,residual_variance_ratio,observable
0,3,0.43663960882109293,25,25,residual_variance_ratio,observable
0,4,0.34413912254148543,25,25,residual_variance_ratio,observable
0,5,0.2902723363628542,25,25,residual_variance_ratio,observable
0,6,0.26723935824105743,25,25,residual_variance_ratio,observable
0,7,0.2542692049756091,25,25,residual_variance_ratio,observable
0,8,0.24962733824627456,25,25,residual_variance_ratio,observable
0,9,0.24514193382639626,25,25,residual_variance_ratio,observable
1,1,0.805653011656181,25,25,residual_variance_ratio,observable
1,2,0.6138036015245599,25,25,residual_variance_ratio,observable
1,3,0.45578377820592436,25,25,residual_variance_ratio,observable
1,4,0.3410953330327088,25,25,residual_variance_ratio,observable
1,5,0.29342030407324327,25,25,residual_variance_ratio,observable
1,6,0.2760893905588418,25,25,residual_variance_ratio,observable
1,7,0.2624952355112881,25,25,residual_variance_ratio,observable
1,8,0.2577502963918201,25,25,residual_variance_ratio,observable
1,9,0.25309206068624573,25,25,residual_variance_ratio,observable
2,1,0.7717477225643944,25,25,residual_variance_ratio,observable
2,2,0.5811378846815661,25,25,residual_variance_ratio,observable
2,3,0.42668043879321504,25,25,residual_variance_ratio,observable
2,4,0.3276554407056833,25,25,residual_variance_ratio,observable
2,5,0.27889601975964523,25,25,residual_variance_ratio,observable
2,6,0.26435130242206883,25,25,residual_variance_ratio,observable
2,7,0.25244576055113827,25,25,residual_variance_ratio,observable
2,8,0.24783928568744307,25,25,residual_variance_ratio,observable
2,9,0.24332952389743004,25,25,residual_variance_ratio,observable
3,1,0.7600825409209867,25,25,residual_variance_ratio,observable
3,2,0.5609372197321363,25,25,residual_variance_ratio,observable
3,3,0.41537989046712626,25,25,residual_variance_ratio,observable
3,4,0.29047315642262606,25,25,residual_variance_ratio,observable
3,5,0.25777815714546226,25,25,residual_variance_ratio,observable
3,6,0.2386826537938792,25,25,residual_variance_ratio,observable
3,7,0.2259453973192296,25,25,residual_variance_ratio,observable
3,8,0.22181526448407193,25,25,residual_variance_ratio,observable
3,9,0.2177681985237256,25,25,residual_variance_ratio,observable
4,1,0.6512522951457419,25,25,residual_variance_ratio,observable
4,2,0.4786317003107568,25,25,residual_variance_ratio,observable
4,3,0.36314693009187826,25,25,residual_variance_ratio,observable
4,4,0.2828869274909184,25,25,residual_variance_ratio,observable
4,5,0.24798900246193878,25,25,residual_variance_ratio,observable
4,6,0.22682586654425513,25,25,residual_variance_ratio,observable
4,7,0.2144322361618659,25,25,residual_variance_ratio,observable
4,8,0.21045360010787525,25,25,residual_variance_ratio,observable
4,9,0.20661756184218352,25,25,residual_variance_ratio,observable
5,1,0.7941651397410253,25,25,residual_variance_ratio,observable
5,2,0.6115753134860286,25,25,residual_variance_ratio,observable
5,3,0.4584309682715853,25,25,residual_variance_ratio,observable
5,4,0.34691796312633505,25,25,residual_variance_ratio,observable
5,5,0.2964275477683092,25,25,residual_variance_ratio,observable
5,6,0.27617888523689754,25,25,residual_variance_ratio,observable
5,7,0.263715073217398,25,25,residual_variance_ratio,observable
5,8,0.2589409146862808,25,25,residual_variance_ratio,observable
5,9,0.254285685719706,25,25,residual_variance_ratio,observable
6,1,0.7672987814997182,25,25,residual_variance_ratio,observable
6,2,0.5922366168157218,25,25,residual_variance_ratio,observable
6,3,0.4551160535903564,25,25,residual_variance_ratio,observable
6,4,0.3382107075485002,25,25,residual_variance_ratio,observable
6,5,0.28587897769745607,25,25,residual_variance_ratio,observable
6,6,0.27002066734495866,25,25,residual_variance_ratio,observable
6,7,0.25880869723171035,25,25,residual_variance_ratio,observable
6,8,0.25400687593678584,25,25,residual_variance_ratio,observable
6,9,0.2493886413881522,25,25,residual_variance_ratio,observable
7,1,0.7763706209073158,25,25,residual_variance_ratio,observable
7,2,0.5754631567257011,25,25,residual_variance_ratio,observable
7,3,0.43593839427362396,25,25,residual_variance_ratio,observable
7,4,0.32711064788377603,25,25,residual_variance_ratio,observable
7,5,0.2795477226001808,25,25,residual_variance_ratio,observable
7,6,0.26522043545839635,25,25,residual_variance_ratio,observable
7,7,0.25639823576013204,25,25,residual_variance_ratio,observable
7,8,0.25173423515268917,25,25,residual_variance_ratio,observable
7,9,0.2471925367746538,25,25,residual_variance_ratio,observable
8,1,0.7662632266940745,25,25,residual_variance_ratio,observable
8,2,0.5754305852582324,25,25,residual_variance_ratio,observable
8,3,0.4180007815602401,25,25,residual_variance_ratio,observable
8,4,0.3017469864230209,25,25,residual_variance_ratio,observable
8,5,0.2614913132872786,25,25,residual_variance_ratio,observable
8,6,0.24822716946059042,25,25,residual_variance_ratio,observable
8,7,0.23832003557289944,25,25,residual_variance_ratio,observable
8,8,0.23402966909924244,25,25,residual_variance_ratio,observable
8,9,0.22981772581146412,25,25,residual_variance_ratio,observable
9,1,0.781347495573472,25,25,residual_variance_ratio,observable
9,2,0.6062783690786636,25,25,residual_variance_ratio,observable
9,3,0.46089384281694346,25,25,residual_variance_ratio,observable
9,4,0.3591677980086429,25,25,residual_variance_ratio,observable
9,5,0.3092841967830483,25,25,residual_variance_ratio,observable
9,6,0.291213039916276,25,25,residual_variance_ratio,observable
9,7,0.27735334662517636,25,25,residual_variance_ratio,observable
9,8,0.2722475552693723,25,25,residual_variance_ratio,observable
9,9,0.2672780033543622,25,25,residual_variance_ratio,observable
10,1,0.775320007032473,25,25,residual_variance_ratio,observable
10,2,0.5936329633518752,25,25,residual_variance_ratio,observable
10,3,0.44268572427442926,25,25,residual_variance_ratio,observable
10,4,0.3069285585086582,25,25,residual_variance_ratio,observable
10,5,0.2646210830523956,25,25,residual_variance_ratio,observable
10,6,0.24807813035386114,25,25,residual_variance_ratio,observable
10,7,0.2353282217023544,25,25,residual_variance_ratio,observable
10,8,0.23113151398695886,25,25,residual_variance_ratio,observable
10,9,0.22701284530133897,25,25,residual_variance_ratio,observable
11,1,0.7807997372370126,25,25,residual_variance_ratio,observable
11,2,0.5958330981664907,25,25,residual_variance_ratio,observable
11,3,0.4427233879362032,25,25,residual_variance_ratio,observable
11,4,0.3214198639952408,25,25,residual_variance_ratio,observable
11,5,0.2772929126805239,25,25,residual_variance_ratio,observable
11,6,0.2621267543471776,25,25,residual_variance_ratio,observable
11,7,0.2503272183937764,25,25,residual_variance_ratio,observable
11,8,0.24571846023310492,25,25,residual_variance_ratio,observable
11,9,0.24126852175547284,25,25,residual_variance_ratio,observable
12,1,0.7351408146877694,25,25,residual_variance_ratio,observable
12,2,0.5516696178807787,25,25,residual_variance_ratio,observable
12,3,0.41678651180272297,25,25,residual_variance_ratio,observable
12,4,0.3024222243835944,25,25,residual_variance_ratio,observable
12,5,0.2634572640854108,25,25,residual_variance_ratio,observable
12,6,0.24723414076876737,25,25,residual_variance_ratio,observable
12,7,0.23656175272858884,25,25,residual_variance_ratio,observable
12,8,0.23221499885309146,25,25,residual_variance_ratio,observable
12,9,0.22802383182128666,25,25,residual_variance_ratio,observable
13,1,0.7567817311638695,25,25,residual_variance_ratio,observable
13,2,0.5641199728929817,25,25,residual_variance_ratio,observable
13,3,0.4448519356290936,25,25,residual_variance_ratio,observable
13,4,0.35378250423306495,25,25,residual_variance_ratio,observable
13,5,0.29829357930774136,25,25,residual_variance_ratio,observable
13,6,0.27191245271517195,25,25,residual_variance_ratio,observable
13,7,0.25870833982012215,25,25,residual_variance_ratio,observable
13,8,0.25401700281058387,25,25,residual_variance_ratio,observable
13,9,0.24946726773915612,25,25,residual_variance_ratio,observable
14,1,0.7721540075750543,25,25,residual_variance_ratio,observable
14,2,0.5669914924643542,25,25,residual_variance_ratio,observable
14,3,0.3974696052552846,25,25,residual_variance_ratio,observable
14,4,0.28115804345702416,25,25,residual_variance_ratio,observable
14,5,0.24872058905350028,25,25,residual_variance_ratio,observable
14,6,0.2374190716175102,25,25,residual_variance_ratio,observable
14,7,0.22954870384666143,25,25,residual_variance_ratio,observable
14,8,0.2252673975713122,25,25,residual_variance_ratio,observable
14,9,0.22119957929777237,25,25,residual_variance_ratio,observable
15,1,0.7912560088749754,25,25,residual_variance_ratio,observable
15,2,0.6034591955694106,25,25,residual_variance_ratio,observable
15,3,0.43434447331717096,25,25,residual_variance_ratio,observable
15,4,0.32927324159380933,25,25,residual_variance_ratio,observable
15,5,0.28626302759299954,25,25,residual_variance_ratio,observable
15,6,0.2527610650392007,25,25,residual_variance_ratio,observable
15,7,0.2383639042917738,25,25,residual_variance_ratio,observable
15,8,0.23409707479267058,25,25,residual_variance_ratio,observable
15,9,0.22990607974401772,25,25,residual_variance_ratio,observable
16,1,0.788308786613026,25,25,residual_variance_ratio,observable
16,2,0.5918109742137737,25,25,residual_variance_ratio,observable
16,3,0.4485732595393872,25,25,residual_variance_ratio,observable
16,4,0.3285815812711504,25,25,residual_variance_ratio,observable
16,5,0.2812259622516952,25,25,residual_variance_ratio,observable
16,6,0.26379995521951977,25,25,residual_variance_ratio,observable
16,7,0.251012942189728,25,25,residual_variance_ratio,observable
16,8,0.246508700333925,25,25,residual_variance_ratio,observable
16,9,0.2421116026784996,25,25,residual_variance_ratio,observable
17,1,0.7865021815386648,25,25,residual_variance_ratio,observable
17,2,0.5937425017649823,25,25,residual_variance_ratio,observable
17,3,0.44986883511748843,25,25,residual_variance_ratio,observable
17,4,0.34526596018196254,25,25,residual_variance_ratio,observable
17,5,0.29338283141600197,25,25,residual_variance_ratio,observable
17,6,0.27110470232762063,25,25,residual_variance_ratio,observable
17,7,0.25779286404082885,25,25,residual_variance_ratio,observable
17,8,0.2531635178676558,25,25,residual_variance_ratio,observable
17,9,0.2486265314629926,25,25,residual_variance_ratio,observable
18,1,0.7604447039015372,25,25,residual_variance_ratio,observable
18,2,0.571054216969262,25,25,residual_variance_ratio,observable
18,3,0.4391618646889248,25,25,residual_variance_ratio,observable
18,4,0.32366415408204596,25,25,residual_variance_ratio,observable
18,5,0.278366523828275,25,25,residual_variance_ratio,observable
18,6,0.2594165022468593,25,25,residual_variance_ratio,observable
18,7,0.2467808311838759,25,25,residual_variance_ratio,observable
18,8,0.2422015941917165,25,25,residual_variance_ratio,observable
18,9,0.23784510902766393,25,25,residual_variance_ratio,observable
19,1,0.7949981888144528,25,25,residual_variance_ratio,observable
19,2,0.6038974261868675,25,25,residual_variance_ratio,observable
19,3,0.4436453554609968,25,25,residual_variance_ratio,observable
19,4,0.3003271673666204,25,25,residual_variance_ratio,observable
19,5,0.25693394612041165,25,25,residual_variance_ratio,observable
19,6,0.24429438949206375,25,25,residual_variance_ratio,observable
19,7,0.23499156799027024,25,25,residual_variance_ratio,observable
19,8,0.23072979095408908,25,25,residual_variance_ratio,observable
19,9,0.22657105438470793,25,25,residual_variance_ratio,observable
